#{"t_start": 1544904964.6103747, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,51,44.48428
0.0,20,44.510738
0.0,40,44.555035
0.0,12,44.585068
0.0,32,44.628022
0.0,50,44.719551
0.0,17,44.732286
0.0,13,44.747533
0.0,22,44.776332
0.0,94,44.89228
0.0,58,44.993797
0.0,18,45.016574
0.0,87,45.130191
0.0,53,45.205276
0.0,18,45.237052
0.0,17,45.252433
0.0,32,45.300656
0.0,24,45.330932
0.0,104,45.486947
0.0,22,45.517318
0.0,13,45.525791
0.0,14,45.551067
0.0,11,45.560668
0.0,33,45.614921
0.0,11,45.63237
0.0,41,45.693335
0.0,10,45.701841
0.0,13,45.72743
0.0,33,45.780914
0.0,13,45.791975
0.0,44,45.854501
0.0,24,45.906792
0.0,12,45.916491
0.0,42,45.976857
0.0,31,46.029248
0.0,12,46.040121
0.0,46,46.105009
0.0,24,46.139069
0.0,72,46.255956
0.0,24,46.313812
0.0,60,46.415153
0.0,13,46.424212
0.0,23,46.468349
0.0,36,46.502721
0.0,39,46.575902
0.0,43,46.632634
0.0,32,46.689828
0.0,22,46.722031
0.0,33,46.777995
0.0,8,46.786327
0.0,11,46.818817
0.0,23,46.847977
0.0,19,46.869584
0.0,24,46.90036
0.0,22,46.92966
0.0,34,46.969275
0.0,21,46.997412
0.0,59,47.083086
0.0,30,47.135504
0.0,35,47.179907
0.0,10,47.198848
0.0,16,47.214159
0.0,11,47.239659
0.0,26,47.279215
0.0,17,47.319473
0.0,28,47.367397
0.0,22,47.405528
0.0,14,47.416546
0.0,22,47.442179
0.0,15,47.465484
0.0,38,47.51549
0.0,17,47.545963
0.0,67,47.646916
0.0,54,47.710091
0.0,66,47.804942
0.0,56,47.881689
0.0,89,48.012225
0.0,43,48.100455
0.0,31,48.136392
0.0,62,48.220993
0.0,43,48.276547
0.0,33,48.331136
0.0,21,48.356962
0.0,8,48.369461
0.0,24,48.417774
0.0,13,48.426964
0.0,43,48.518463
0.0,16,48.53093
0.0,7,48.54285
0.0,13,48.554145
0.0,15,48.57538
0.0,45,48.641766
0.0,31,48.69131
0.0,69,48.774841
0.0,32,48.819076
0.0,13,48.845628
0.0,37,48.898502
0.0,33,48.949436
0.0,25,48.985706
0.0,36,49.041166
0.0,5,49.04636
0.0,35,49.089384
0.0,35,49.143759
0.0,66,49.247767
0.0,16,49.272825
0.0,15,49.294898
0.0,39,49.354297
0.0,26,49.382957
0.0,38,49.426688
0.0,9,49.432526
0.0,20,49.456464
0.0,18,49.481988
0.0,6,49.501491
0.0,15,49.513874
0.0,25,49.56936
0.0,49,49.638692
0.0,23,49.668344
0.0,53,49.744226
0.0,16,49.770458
0.0,17,49.782569
0.0,23,49.81906
0.0,16,49.832644
0.0,6,49.845574
0.0,37,49.897463
0.0,36,49.928325
0.0,33,49.970156
0.0,78,50.083748
0.0,77,50.20242
0.0,21,50.229031
0.0,26,50.26252
0.0,43,50.320482
0.0,28,50.370027
0.0,9,50.377582
0.0,46,50.449246
0.0,19,50.486884
0.0,52,50.547056
0.0,30,50.576469
0.0,35,50.631714
0.0,30,50.677846
0.0,20,50.698118
0.0,19,50.717867
0.0,28,50.756184
0.0,24,50.787838
0.0,65,50.859443
0.0,45,50.940375
0.0,11,50.94883
0.0,23,50.98188
0.0,23,51.030479
0.0,11,51.040287
0.0,35,51.097906
0.0,54,51.182633
0.0,18,51.197888
0.0,46,51.28354
0.0,40,51.339953
0.0,53,51.39689
0.0,51,51.481342
0.0,40,51.540324
0.0,67,51.627616
0.0,7,51.649853
0.0,18,51.672804
0.0,22,51.701332
0.0,17,51.724936
0.0,22,51.749499
0.0,115,51.917947
0.0,14,51.943599
0.0,47,52.010481
0.0,49,52.084301
0.0,15,52.118738
0.0,41,52.174565
0.0,32,52.232667
0.0,47,52.31053
0.0,32,52.349045
0.0,25,52.378628
0.0,13,52.391583
0.0,43,52.441909
0.0,26,52.482538
0.0,34,52.522876
0.0,36,52.577956
0.0,21,52.60898
0.0,77,52.7424
0.0,25,52.781716
0.0,31,52.837806
0.0,44,52.89357
0.0,35,52.942661
0.0,24,52.968719
0.0,11,52.975907
0.0,40,53.021936
0.0,15,53.042063
0.0,27,53.086086
0.0,54,53.150139
0.0,25,53.195696
0.0,26,53.236537
0.0,20,53.26714
0.0,29,53.297824
0.0,14,53.320832
0.0,47,53.383807
0.0,22,53.414749
0.0,10,53.442411
0.0,27,53.477832
0.0,59,53.576103
0.0,83,53.70385
0.0,31,53.741823
0.0,23,53.767921
0.0,27,53.800633
0.0,22,53.839103
0.0,26,53.878899
0.0,7,53.884087
0.0,21,53.912857
0.0,22,53.939682
0.0,19,53.966142
0.0,6,53.984328
0.0,13,53.99468
0.0,21,54.027276
0.0,48,54.094591
0.0,17,54.116967
0.0,146,54.311476
0.0,55,54.390777
0.0,6,54.395693
0.0,10,54.403486
0.0,54,54.46758
0.0,37,54.535246
0.0,49,54.606187
0.0,24,54.648646
0.0,22,54.677951
0.0,31,54.71418
0.0,20,54.740511
0.0,17,54.766402
0.0,13,54.790851
0.0,11,54.799785
0.0,19,54.826728
0.0,40,54.880621
0.0,35,54.953141
0.0,12,54.973158
0.0,45,55.039979
0.0,43,55.096964
0.0,33,55.160368
0.0,99,55.302752
0.0,29,55.346679
0.0,9,55.353308
0.0,52,55.444662
0.0,27,55.485058
0.0,50,55.574682
0.0,19,55.59669
0.0,19,55.620319
0.0,12,55.630664
0.0,15,55.653991
0.0,73,55.76894
0.0,9,55.775858
0.0,42,55.833494
0.0,21,55.865079
0.0,16,55.89185
0.0,66,55.993317
0.0,45,56.050992
0.0,16,56.076062
0.0,51,56.149338
0.0,21,56.171237
0.0,33,56.233662
0.0,16,56.259376
0.0,14,56.270633
0.0,25,56.316463
0.0,16,56.329021
0.0,111,56.473356
0.0,14,56.498085
0.0,20,56.526564
0.0,12,56.53589
0.0,81,56.648377
0.0,64,56.736609
0.0,24,56.792824
0.0,17,56.826434
0.0,10,56.833435
0.0,13,56.852694
0.0,53,56.912503
0.0,8,56.930034
0.0,34,56.965071
0.0,39,57.023358
0.0,30,57.075893
0.0,15,57.102054
0.0,40,57.157559
0.0,24,57.19614
0.0,18,57.224051
0.0,76,57.340047
0.0,13,57.351092
0.0,19,57.387863
0.0,26,57.422792
0.0,56,57.49313
0.0,11,57.520969
0.0,62,57.613066
0.0,26,57.643007
0.0,40,57.699388
0.0,7,57.713551
0.0,33,57.755225
0.0,63,57.836103
0.0,11,57.860375
0.0,53,57.930779
0.0,64,58.010579
0.0,36,58.064262
0.0,13,58.074216
0.0,10,58.095734
0.0,43,58.156011
0.0,16,58.180862
0.0,55,58.248159
0.0,19,58.272639
0.0,15,58.304132
0.0,34,58.342922
0.0,46,58.411348
0.0,9,58.426917
0.0,12,58.435257
0.0,49,58.515656
0.0,33,58.561975
0.0,17,58.591086
0.0,65,58.675503
0.0,33,58.729977
0.0,8,58.735829
0.0,6,58.761522
1.0,29,58.790618
0.0,34,58.861834
0.0,18,58.891525
0.0,82,59.014512
0.0,18,59.046016
0.0,30,59.083504
0.0,43,59.147655
0.0,12,59.170451
0.0,33,59.234396
0.0,50,59.300495
0.0,17,59.334696
0.0,46,59.39783
0.0,43,59.454262
0.0,11,59.483541
0.0,33,59.5376
0.0,18,59.562557
0.0,8,59.567945
0.0,8,59.573436
0.0,29,59.635586
0.0,35,59.689532
0.0,24,59.714007
0.0,38,59.761826
0.0,39,59.800035
0.0,9,59.806636
0.0,22,59.830703
0.0,25,59.867352
0.0,13,59.882561
0.0,21,59.914992
0.0,13,59.933516
0.0,68,60.031175
0.0,63,60.115277
0.0,29,60.152733
0.0,42,60.212706
0.0,29,60.256517
0.0,37,60.319793
0.0,99,60.464854
0.0,12,60.488637
0.0,34,60.524916
0.0,33,60.584016
0.0,7,60.59102
0.0,58,60.665567
0.0,55,60.765775
0.0,27,60.797196
0.0,12,60.826404
0.0,44,60.895184
0.0,94,61.05572
0.0,8,61.061582
0.0,68,61.156166
