#{"t_start": 1544904913.7514846, "env_id": "LunarLander-v2"}
r,l,t
-219.913927,221,67.585254
-150.075466,159,67.783992
-13.67723,282,68.201844
-172.776754,233,68.529459
-69.953909,248,68.875989
6.439766,230,69.193969
-24.652813,230,69.512031
-8.503636,214,69.790068
249.611281,315,70.255337
-27.825657,226,70.561734
114.799333,1000,72.343507
-3.455593,166,72.539701
-23.520911,168,72.752862
-148.331667,176,72.991829
17.71846,301,73.450454
-55.536481,159,73.63565
-188.399201,307,74.066757
-34.902343,222,74.373913
-198.628163,261,74.773654
-176.905418,205,75.065711
280.467942,938,76.919362
-179.944943,138,77.097898
-12.451851,224,77.442983
254.102649,851,79.071605
-37.939934,207,79.341778
-178.258785,135,79.507918
-4.480708,153,79.698003
-25.053919,154,79.898995
-11.624693,194,80.145566
319.314488,323,80.595275
-1.238167,256,80.94843
-123.883781,149,81.145979
219.597124,679,82.315509
-57.983824,678,83.881101
46.708301,151,84.066779
-162.609609,138,84.239407
-200.128861,149,84.420689
-123.944371,239,84.742598
-48.379531,201,84.996582
234.421682,468,85.896333
-10.814888,205,86.220206
-0.700199,205,86.530565
-190.784544,209,86.828321
-217.664454,241,87.170057
-171.996332,140,87.395548
-25.450696,214,87.695917
-48.170103,211,87.99715
-168.445486,223,88.316914
-28.951356,160,88.540415
-218.380103,283,89.021252
32.21819,224,89.404259
37.273475,158,89.626592
17.160638,102,89.800394
221.317385,340,90.394394
-31.613184,162,90.621634
-219.829648,487,91.546546
-48.682457,214,91.871915
-212.487284,140,92.065559
35.239534,180,92.332026
-142.825609,134,92.503047
-27.788075,198,92.795328
31.281918,169,93.019788
-8.357058,149,93.256309
-184.096342,209,93.54004
210.193685,375,94.189347
-1.347592,207,94.46716
-165.77162,199,94.719348
230.676717,332,95.284397
-221.543873,187,95.524599
-152.243174,179,95.760354
-209.740946,204,96.028421
-170.447402,244,96.383863
-190.100679,272,96.766827
51.676325,191,97.030908
-103.975886,470,98.018189
289.284183,462,98.820678
63.524753,177,99.056837
218.793378,361,99.622662
-32.171963,203,99.897665
-16.180324,302,100.356909
181.437144,442,101.092855
-188.805227,136,101.255242
-28.502475,165,101.47703
-189.660366,193,101.743747
13.612041,149,101.922712
222.233021,411,102.559614
-167.696833,198,102.836953
224.132361,358,103.462789
251.268507,377,104.155425
-183.900316,141,104.331481
-164.412195,225,104.651597
-17.210243,113,104.790083
-24.240473,210,105.075252
-168.82004,207,105.346206
-60.914028,190,105.581866
-134.965885,192,105.834179
-25.930174,249,106.194978
-88.03573,194,106.46233
2.076658,161,106.661661
-41.313064,296,107.10412
12.760046,190,107.351194
-49.38443,286,107.75141
-44.604924,281,108.160352
-19.819518,208,108.42107
36.478449,156,108.624116
-33.435247,179,108.837576
-2.631359,249,109.19801
8.311598,178,109.430868
-54.281496,254,109.814721
-24.86935,166,110.04037
-241.838267,393,110.753174
10.036636,218,111.064554
5.935619,264,111.472636
-6.986932,160,111.672269
237.409817,319,112.151312
-195.447226,185,112.405438
-180.756855,241,112.730602
288.106152,528,113.504984
7.981885,235,113.828407
-6.03286,254,114.19375
-167.300889,146,114.382085
-22.613786,191,114.660191
-149.317034,200,114.933897
-204.016129,184,115.1658
13.794966,160,115.380997
-22.413321,164,115.594993
-193.06726,144,115.767993
-8.829982,162,115.971603
-17.6025,117,116.111392
-49.235982,162,116.323841
-30.443448,107,116.461391
-12.198542,172,116.687976
-36.739931,193,116.936681
273.242589,408,117.610143
-137.624743,142,117.785317
113.828185,1000,119.570314
-207.163324,268,119.945516
-59.847007,250,120.314207
-240.808032,293,120.74668
15.186842,157,120.947473
-28.028605,213,121.238659
-254.838025,237,121.583577
-25.200374,170,121.80561
-29.680623,111,121.942125
-177.622834,162,122.169505
-221.405405,293,122.584452
28.810875,237,122.922468
283.930861,563,123.879547
-219.072556,249,124.269021
31.417663,243,124.646976
4.933453,274,125.087181
-224.746441,329,125.608563
-25.944988,281,126.015667
42.876335,232,126.348959
-35.607494,149,126.52572
-148.256479,140,126.697281
-12.82598,160,126.894436
-173.614038,239,127.223184
13.768963,214,127.516903
-131.911624,142,127.69974
258.176142,398,128.354732
273.919774,307,128.770433
-23.843065,213,129.044625
-155.451212,131,129.207866
264.225025,382,129.791732
-211.261878,193,130.052551
-0.323273,237,130.393423
-121.234094,170,130.613925
-219.773981,200,130.890696
-135.902466,168,131.110797
-232.151565,307,131.601544
-213.3585,233,131.927972
246.916683,532,132.796081
-10.560074,157,132.992294
-20.104437,223,133.294128
21.730382,208,133.565154
-167.261921,214,133.849429
-157.529514,194,134.127434
-15.112424,400,134.828304
-173.062815,153,135.029659
256.622781,318,135.64881
