#{"t_start": 1544997843.343022, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,27,0.09935
0.0,37,0.099688
0.0,47,0.100109
0.0,28,0.100377
0.0,23,0.100598
0.0,32,0.100894
0.0,13,0.101031
0.0,38,0.101397
0.0,82,0.10218
0.0,7,0.102277
0.0,16,0.102456
0.0,28,0.102722
0.0,43,0.103135
0.0,44,0.103529
1.0,52,0.103987
0.0,38,0.104332
0.0,56,0.104883
0.0,7,0.104977
0.0,7,0.105066
0.0,48,0.105495
0.0,35,0.105812
0.0,21,0.106017
0.0,9,0.106123
0.0,18,0.106305
0.0,13,0.106455
0.0,61,0.106996
0.0,48,0.107444
0.0,11,0.107569
1.0,61,0.108237
0.0,8,0.108444
0.0,52,0.109185
0.0,18,0.1094
1.0,27,0.109659
0.0,16,0.109826
0.0,17,0.109999
0.0,5,0.110071
0.0,9,0.110177
0.0,51,0.110653
0.0,33,0.110961
0.0,59,0.111493
0.0,18,0.111673
0.0,5,0.111744
0.0,39,0.112101
0.0,69,0.112714
0.0,9,0.11282
0.0,29,0.11309
0.0,69,0.11373
0.0,12,0.113865
0.0,48,0.114292
0.0,43,0.114713
0.0,46,0.115195
0.0,57,0.11571
0.0,77,0.11638
0.0,10,0.116495
1.0,56,0.116993
0.0,7,0.117082
0.0,29,0.117354
0.0,9,0.11746
0.0,11,0.117582
0.0,27,0.11784
0.0,89,0.118625
0.0,32,0.118926
0.0,42,0.119304
0.0,56,0.11984
0.0,7,0.11993
0.0,34,0.120247
0.0,50,0.120694
0.0,32,0.121007
0.0,44,0.121524
0.0,31,0.121826
0.0,6,0.121955
0.0,9,0.122088
1.0,27,0.122345
0.0,6,0.122436
0.0,27,0.122698
0.0,12,0.12283
0.0,15,0.122989
0.0,22,0.123204
0.0,33,0.123508
0.0,5,0.12358
0.0,41,0.123955
0.0,9,0.124073
0.0,58,0.125005
0.0,19,0.125382
0.0,5,0.125484
0.0,15,0.125647
0.0,21,0.125855
1.0,71,0.12653
0.0,22,0.12675
0.0,34,0.127065
0.0,24,0.127294
0.0,17,0.127467
0.0,21,0.127674
0.0,13,0.127814
0.0,16,0.127977
0.0,40,0.128359
0.0,29,0.128635
0.0,56,0.129221
0.0,64,0.129818
1.0,36,0.130165
0.0,13,0.130307
0.0,43,0.130711
0.0,39,0.131073
0.0,74,0.131737
0.0,72,0.132371
1.0,52,0.132846
0.0,6,0.132926
1.0,53,0.133403
0.0,15,0.133558
0.0,53,0.134033
0.0,30,0.134315
