#{"t_start": 1544905185.159244, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,12,12.812205
0.0,78,12.879045
0.0,62,12.934549
0.0,29,12.956369
0.0,37,12.997429
0.0,10,13.014133
0.0,32,13.039881
0.0,24,13.07041
0.0,11,13.075902
0.0,59,13.137918
0.0,7,13.140677
0.0,36,13.17823
0.0,17,13.197347
0.0,51,13.245703
0.0,38,13.279713
0.0,20,13.297809
0.0,17,13.306263
0.0,22,13.337588
0.0,11,13.342945
0.0,43,13.379892
0.0,18,13.396586
0.0,55,13.45475
0.0,14,13.470922
0.0,29,13.496724
0.0,43,13.543968
0.0,12,13.559652
0.0,42,13.60152
0.0,13,13.618635
0.0,33,13.648912
0.0,32,13.681465
0.0,121,13.807277
0.0,11,13.812486
0.0,91,13.904058
0.0,29,13.926205
0.0,24,13.988876
0.0,30,14.023683
0.0,28,14.05434
0.0,24,14.089165
0.0,85,14.173607
0.0,103,14.28463
0.0,88,14.367847
0.0,25,14.39423
0.0,48,14.431016
0.0,19,14.451408
0.0,45,14.494842
0.0,9,14.510697
0.0,46,14.553092
0.0,27,14.579947
0.0,76,14.661777
0.0,18,14.686356
0.0,61,14.754529
0.0,11,14.772781
0.0,38,14.815798
0.0,7,14.820027
0.0,80,14.900813
0.0,16,14.917519
0.0,103,15.029958
0.0,55,15.097212
0.0,56,15.155217
0.0,39,15.198622
0.0,74,15.281868
0.0,37,15.321044
0.0,40,15.355643
0.0,9,15.359275
0.0,27,15.394835
0.0,29,15.424347
0.0,14,15.441706
0.0,12,15.463826
0.0,9,15.471407
0.0,31,15.509815
0.0,20,15.531901
0.0,16,15.541428
0.0,28,15.579543
0.0,31,15.614129
0.0,7,15.629443
0.0,28,15.658058
0.0,12,15.68154
0.0,17,15.701366
0.0,46,15.768328
0.0,12,15.773982
0.0,33,15.820646
0.0,17,15.838208
0.0,21,15.859117
0.0,19,15.879406
0.0,21,15.900234
0.0,26,15.921729
0.0,18,15.939671
0.0,38,15.978435
0.0,12,15.991697
0.0,63,16.058439
0.0,10,16.063758
0.0,10,16.077847
0.0,14,16.0867
0.0,49,16.146313
0.0,29,16.172774
0.0,19,16.190827
0.0,34,16.234832
0.0,14,16.251532
0.0,9,16.256124
0.0,20,16.277792
0.0,14,16.298922
0.0,37,16.337772
0.0,26,16.358292
0.0,22,16.376002
0.0,28,16.407242
0.0,38,16.435631
0.0,41,16.474802
0.0,28,16.507693
0.0,45,16.551681
0.0,86,16.632123
0.0,16,16.658297
0.0,16,16.681275
0.0,9,16.686764
0.0,20,16.704243
0.0,43,16.75212
0.0,109,16.851289
0.0,23,16.869542
0.0,5,16.871576
0.0,45,16.912419
0.0,30,16.93414
0.0,17,16.954936
0.0,29,16.986071
0.0,24,17.004011
0.0,20,17.022846
0.0,17,17.042127
0.0,42,17.085873
0.0,47,17.136693
0.0,17,17.152709
0.0,22,17.171005
0.0,14,17.186015
0.0,19,17.205385
0.0,9,17.210392
0.0,17,17.229749
0.0,10,17.233784
0.0,57,17.290601
0.0,19,17.31184
0.0,59,17.366585
0.0,17,17.381839
0.0,54,17.426442
0.0,15,17.432389
0.0,21,17.456822
0.0,8,17.460081
0.0,13,17.477547
0.0,24,17.494792
0.0,34,17.515761
0.0,14,17.529075
0.0,38,17.560371
0.0,15,17.575763
0.0,49,17.610493
0.0,33,17.639462
0.0,44,17.675234
0.0,41,17.717731
0.0,15,17.735798
0.0,17,17.753241
0.0,20,17.772515
0.0,27,17.794202
0.0,12,17.806496
0.0,47,17.839869
0.0,12,17.852237
0.0,86,17.937259
0.0,47,17.978535
0.0,22,17.994794
0.0,26,18.023854
0.0,11,18.029436
0.0,28,18.065187
0.0,50,18.107794
0.0,59,18.169197
0.0,22,18.191025
0.0,44,18.229274
0.0,36,18.258628
0.0,42,18.294838
0.0,90,18.38377
0.0,70,18.443457
0.0,64,18.501858
0.0,11,18.506261
0.0,15,18.525921
0.0,62,18.592625
0.0,64,18.654818
0.0,35,18.691037
0.0,25,18.712755
0.0,30,18.74884
0.0,29,18.773249
0.0,10,18.784913
0.0,23,18.801437
0.0,25,18.818805
0.0,54,18.870735
0.0,13,18.876087
0.0,42,18.914946
0.0,32,18.954465
0.0,38,18.987776
0.0,12,19.00157
0.0,19,19.011652
0.0,24,19.042874
0.0,86,19.117989
0.0,34,19.154489
0.0,15,19.162876
0.0,36,19.193808
0.0,8,19.204664
0.0,32,19.226373
0.0,26,19.25557
0.0,75,19.317057
0.0,28,19.352586
0.0,72,19.404172
0.0,51,19.448388
0.0,9,19.45263
0.0,21,19.469718
0.0,19,19.485085
0.0,29,19.511768
0.0,16,19.525576
0.0,47,19.559992
0.0,41,19.592407
0.0,41,19.626862
0.0,24,19.648757
0.0,5,19.651201
0.0,50,19.706553
0.0,14,19.723443
0.0,54,19.770856
0.0,54,19.817557
0.0,20,19.832894
0.0,31,19.860996
0.0,24,19.881739
0.0,31,19.906798
0.0,54,19.950656
0.0,51,19.998282
0.0,54,20.041996
0.0,6,20.05366
0.0,23,20.073819
0.0,31,20.097046
0.0,36,20.133138
0.0,19,20.150776
0.0,33,20.18548
0.0,74,20.239458
0.0,52,20.283273
0.0,15,20.297833
0.0,37,20.331917
0.0,32,20.356693
0.0,29,20.388158
0.0,5,20.390944
0.0,37,20.432884
0.0,48,20.47269
0.0,43,20.514216
0.0,10,20.526106
0.0,51,20.562695
0.0,12,20.575448
0.0,6,20.578582
0.0,11,20.59371
0.0,64,20.651497
0.0,13,20.669383
0.0,32,20.690343
0.0,20,20.707127
0.0,32,20.743599
