#{"t_start": 1544865484.3011677, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,21,9.199219
0.0,35,9.213587
0.0,24,9.224446
0.0,21,9.23328
0.0,18,9.240354
0.0,14,9.246986
0.0,7,9.249738
0.0,61,9.277306
0.0,11,9.281584
0.0,10,9.287506
0.0,64,9.382668
0.0,9,9.386163
0.0,9,9.389693
0.0,8,9.392928
0.0,19,9.401209
0.0,8,9.404406
0.0,40,9.422822
0.0,39,9.441541
0.0,26,9.452166
0.0,37,9.466515
0.0,22,9.476358
0.0,17,9.484129
0.0,93,9.57879
0.0,23,9.58815
0.0,10,9.592641
0.0,57,9.621564
0.0,38,9.640853
0.0,12,9.645854
0.0,7,9.649977
0.0,18,9.713703
0.0,27,9.72493
0.0,16,9.731973
0.0,14,9.739064
0.0,34,9.755888
0.0,17,9.762581
0.0,25,9.773254
0.0,33,9.786919
0.0,46,9.805345
0.0,35,9.81956
0.0,12,9.876524
0.0,12,9.882426
0.0,21,9.891389
1.0,36,9.906447
0.0,6,9.908858
0.0,25,9.919406
0.0,17,9.926542
1.0,65,9.953617
0.0,17,9.960261
0.0,37,9.97517
0.0,43,10.049315
0.0,22,10.058503
0.0,10,10.06319
0.0,121,10.115915
0.0,37,10.131265
0.0,15,10.137718
0.0,30,10.206751
0.0,23,10.215716
0.0,21,10.224324
0.0,14,10.22999
0.0,9,10.234086
0.0,6,10.236454
0.0,5,10.238452
0.0,8,10.242018
0.0,18,10.249456
0.0,32,10.265652
0.0,13,10.270865
0.0,16,10.277776
0.0,7,10.280623
0.0,16,10.287386
0.0,34,10.304416
0.0,34,10.385044
0.0,8,10.388998
1.0,37,10.406266
0.0,22,10.416677
0.0,27,10.427777
0.0,7,10.430566
0.0,12,10.435625
0.0,15,10.443125
0.0,5,10.445282
0.0,13,10.450572
0.0,17,10.457566
0.0,33,10.472162
0.0,41,10.491662
0.0,31,10.562861
0.0,19,10.571583
0.0,8,10.575511
0.0,17,10.589621
0.0,5,10.592213
0.0,20,10.601127
0.0,44,10.621079
0.0,9,10.62506
0.0,9,10.628802
0.0,17,10.635612
0.0,37,10.650795
0.0,15,10.656873
0.0,24,10.668741
0.0,6,10.671894
0.0,33,10.744026
0.0,14,10.749739
0.0,23,10.761385
0.0,31,10.776671
0.0,17,10.785254
0.0,19,10.794606
0.0,5,10.796631
0.0,5,10.798635
0.0,5,10.80068
0.0,15,10.80651
0.0,10,10.810514
0.0,19,10.81816
0.0,10,10.822978
0.0,26,10.836361
0.0,9,10.840769
0.0,13,10.845942
0.0,19,10.906556
0.0,20,10.915542
0.0,12,10.922189
0.0,23,10.932591
0.0,28,10.945477
0.0,12,10.950423
0.0,17,10.957046
0.0,85,10.999269
0.0,13,11.006349
0.0,17,11.0138
0.0,5,11.015836
0.0,27,11.083464
0.0,9,11.087076
0.0,17,11.095449
0.0,21,11.106708
0.0,18,11.116079
0.0,23,11.125188
0.0,29,11.136565
0.0,15,11.142392
0.0,22,11.152465
0.0,16,11.159804
0.0,33,11.178072
1.0,58,11.262452
0.0,15,11.268497
0.0,29,11.281385
0.0,15,11.287921
0.0,16,11.295627
0.0,29,11.309631
0.0,30,11.323688
0.0,33,11.340936
0.0,19,11.349459
0.0,12,11.354974
0.0,30,11.367436
0.0,6,11.369942
0.0,56,11.457099
0.0,15,11.463144
0.0,22,11.471889
0.0,20,11.480926
0.0,20,11.489778
0.0,31,11.502003
0.0,11,11.506535
0.0,9,11.511004
0.0,20,11.521816
0.0,44,11.548706
0.0,13,11.606433
0.0,15,11.613317
0.0,50,11.635304
0.0,29,11.649212
0.0,27,11.660328
0.0,52,11.681425
0.0,42,11.698128
0.0,9,11.701654
0.0,10,11.706311
0.0,12,11.711801
1.0,18,11.783824
0.0,33,11.797218
0.0,13,11.802646
0.0,21,11.811525
0.0,11,11.816176
0.0,22,11.827537
0.0,7,11.831201
0.0,15,11.838265
0.0,16,11.846469
0.0,26,11.858478
0.0,12,11.863514
0.0,7,11.866363
0.0,24,11.876305
1.0,40,11.891868
0.0,68,11.981119
0.0,36,11.998814
0.0,15,12.006494
0.0,8,12.00969
0.0,31,12.021663
0.0,10,12.026105
0.0,33,12.044156
0.0,9,12.051686
0.0,14,12.058948
0.0,15,12.066554
0.0,50,12.140194
0.0,6,12.143134
0.0,42,12.164695
0.0,22,12.176303
0.0,28,12.187973
0.0,18,12.196413
0.0,26,12.208119
0.0,81,12.242109
0.0,19,12.303916
0.0,7,12.307141
0.0,42,12.331943
0.0,9,12.336626
0.0,17,12.344357
0.0,16,12.353311
0.0,25,12.366746
0.0,105,12.413397
0.0,10,12.417751
0.0,17,12.48463
0.0,16,12.491027
0.0,26,12.503258
0.0,5,12.505993
0.0,28,12.521371
0.0,13,12.52777
0.0,50,12.548089
0.0,7,12.551004
0.0,12,12.556417
0.0,11,12.56236
0.0,10,12.566601
0.0,23,12.576872
0.0,15,12.583452
0.0,23,12.593536
0.0,16,12.664691
0.0,32,12.679281
0.0,24,12.691604
0.0,10,12.697259
0.0,7,12.700881
0.0,9,12.705905
0.0,35,12.72274
0.0,16,12.72962
0.0,14,12.736479
0.0,21,12.74561
0.0,28,12.75792
0.0,23,12.767897
0.0,30,12.84035
0.0,12,12.846891
0.0,17,12.854901
0.0,32,12.867995
0.0,7,12.871409
0.0,12,12.876973
0.0,28,12.888702
0.0,15,12.895416
0.0,15,12.901604
0.0,26,12.912007
0.0,30,12.92398
0.0,7,12.926735
0.0,12,12.931444
0.0,41,13.000966
0.0,42,13.017567
0.0,9,13.021199
0.0,12,13.026134
0.0,10,13.031111
0.0,7,13.034173
0.0,7,13.037112
0.0,19,13.044587
0.0,16,13.05124
0.0,27,13.062879
0.0,13,13.069927
0.0,48,13.097014
0.0,6,13.10031
0.0,47,13.174899
0.0,10,13.179429
0.0,5,13.181828
0.0,11,13.188051
0.0,18,13.196164
0.0,38,13.212705
0.0,10,13.217983
0.0,40,13.238154
0.0,6,13.240578
0.0,12,13.246522
0.0,7,13.249614
0.0,9,13.253889
0.0,44,13.276548
0.0,74,13.367756
0.0,18,13.37575
0.0,7,13.37879
0.0,22,13.388404
0.0,14,13.394812
0.0,17,13.402078
0.0,59,13.429468
0.0,25,13.441578
0.0,11,13.44762
0.0,27,13.461841
0.0,12,13.46881
0.0,8,13.472399
0.0,6,13.530869
0.0,16,13.539002
0.0,13,13.545683
0.0,35,13.562278
0.0,7,13.565156
0.0,18,13.573149
0.0,5,13.575212
0.0,15,13.580964
0.0,27,13.594178
0.0,35,13.610557
0.0,7,13.613488
0.0,10,13.617543
0.0,32,13.630075
0.0,10,13.633982
0.0,12,13.639022
0.0,26,13.705764
0.0,92,13.749418
1.0,22,13.758031
0.0,25,13.770508
0.0,42,13.791888
0.0,24,13.80382
0.0,15,13.809687
0.0,17,13.81658
0.0,5,13.868711
0.0,22,13.877411
0.0,51,13.898999
0.0,33,13.912035
0.0,13,13.917233
0.0,11,13.922506
0.0,32,13.93815
0.0,36,13.953771
0.0,5,13.955899
0.0,17,13.962662
0.0,10,13.966512
0.0,22,13.975062
0.0,7,14.033979
0.0,12,14.03905
0.0,5,14.041
0.0,17,14.048205
0.0,24,14.057963
0.0,20,14.065732
0.0,6,14.068018
1.0,81,14.102868
0.0,9,14.106369
0.0,34,14.120004
0.0,28,14.13391
0.0,9,14.138499
0.0,51,14.213931
0.0,12,14.218765
0.0,21,14.227904
0.0,17,14.235689
0.0,10,14.239652
0.0,6,14.242026
0.0,19,14.250001
0.0,24,14.25924
0.0,19,14.267635
0.0,11,14.273137
0.0,9,14.277448
0.0,10,14.282178
0.0,7,14.285663
0.0,25,14.296622
0.0,10,14.30057
0.0,7,14.304101
0.0,22,14.373244
0.0,9,14.376842
0.0,8,14.379993
0.0,22,14.388563
0.0,18,14.39748
0.0,15,14.405116
0.0,29,14.417651
0.0,7,14.42048
0.0,9,14.423995
0.0,7,14.426816
1.0,48,14.449217
0.0,21,14.459377
0.0,23,14.468263
0.0,31,14.543659
0.0,7,14.547315
0.0,50,14.571414
0.0,9,14.574903
0.0,131,14.628473
0.0,12,14.633562
0.0,34,14.64893
0.0,11,14.705715
0.0,7,14.708983
0.0,15,14.716425
0.0,5,14.719101
0.0,15,14.726993
0.0,70,14.758932
0.0,58,14.784969
0.0,35,14.798594
0.0,39,14.813985
0.0,12,14.870812
0.0,15,14.876635
0.0,43,14.894411
0.0,27,14.905359
0.0,25,14.915189
0.0,15,14.921006
0.0,16,14.92795
0.0,9,14.931596
0.0,24,14.940781
0.0,32,14.957452
1.0,43,15.032477
0.0,16,15.041297
0.0,15,15.048801
0.0,51,15.07321
0.0,10,15.07725
0.0,7,15.080873
0.0,13,15.087427
0.0,20,15.096684
0.0,8,15.100318
0.0,83,15.138329
0.0,7,15.141916
0.0,23,15.151004
0.0,21,15.2175
1.0,27,15.229423
0.0,9,15.233327
0.0,63,15.259459
0.0,5,15.261503
0.0,47,15.282662
0.0,6,15.285848
0.0,11,15.29178
0.0,22,15.300841
0.0,28,15.312143
1.0,120,15.420149
0.0,19,15.42783
0.0,11,15.433154
0.0,11,15.438749
0.0,9,15.443074
0.0,5,15.44566
0.0,98,15.490864
0.0,13,15.556346
1.0,24,15.56763
0.0,12,15.574009
0.0,9,15.578332
0.0,40,15.596213
0.0,9,15.599736
0.0,7,15.602533
0.0,18,15.610474
0.0,10,15.617633
0.0,25,15.629996
1.0,38,15.645442
0.0,6,15.647848
1.0,88,15.735534
1.0,73,15.767095
0.0,7,15.770596
0.0,18,15.778008
0.0,10,15.782395
0.0,19,15.789955
0.0,29,15.801462
0.0,37,15.818548
0.0,9,15.822662
0.0,35,15.892858
0.0,12,15.89803
0.0,18,15.907155
0.0,11,15.913639
0.0,12,15.919422
0.0,11,15.925432
0.0,30,15.940915
0.0,10,15.946162
0.0,7,15.94972
0.0,25,15.961644
0.0,10,15.965505
0.0,11,15.971034
0.0,24,15.983018
0.0,12,15.990506
0.0,10,15.995117
0.0,5,15.997097
0.0,17,16.004285
0.0,12,16.064649
0.0,39,16.084231
0.0,18,16.091848
0.0,9,16.096008
0.0,9,16.099835
0.0,10,16.103823
0.0,9,16.10831
0.0,92,16.151914
0.0,17,16.159056
0.0,9,16.162981
0.0,10,16.167272
0.0,56,16.241865
0.0,44,16.26242
1.0,83,16.298292
0.0,8,16.301517
0.0,13,16.307412
0.0,57,16.330219
0.0,30,16.397981
0.0,28,16.40925
0.0,9,16.412871
0.0,13,16.417895
0.0,7,16.420821
0.0,23,16.432491
0.0,7,16.436037
0.0,9,16.440685
0.0,17,16.447902
0.0,14,16.453405
0.0,7,16.456225
0.0,8,16.460075
0.0,9,16.464096
0.0,9,16.467591
0.0,11,16.472188
0.0,18,16.479077
0.0,7,16.482375
0.0,31,16.496623
0.0,20,16.505429
0.0,36,16.575551
0.0,8,16.578737
0.0,27,16.59065
0.0,9,16.594855
0.0,7,16.59829
0.0,48,16.621365
0.0,5,16.623274
1.0,75,16.658055
0.0,16,16.66578
0.0,112,16.774895
0.0,48,16.79431
0.0,8,16.798181
0.0,32,16.814822
0.0,10,16.819702
1.0,25,16.830168
0.0,23,16.840409
0.0,19,16.848492
0.0,19,16.914114
0.0,48,16.936546
0.0,11,16.941782
0.0,51,16.964933
0.0,24,16.977197
0.0,13,16.983713
0.0,19,16.991885
0.0,14,16.997322
0.0,17,17.00393
0.0,17,17.010444
0.0,14,17.016935
0.0,47,17.100018
0.0,23,17.109382
0.0,15,17.116121
0.0,6,17.118454
0.0,5,17.120608
0.0,17,17.129382
0.0,7,17.133073
0.0,9,17.137614
0.0,8,17.141893
0.0,17,17.150256
0.0,34,17.167775
0.0,26,17.180845
0.0,19,17.189845
0.0,19,17.198456
0.0,8,17.201678
0.0,22,17.264154
0.0,11,17.269854
0.0,11,17.275095
0.0,12,17.280987
0.0,23,17.292593
0.0,8,17.295913
0.0,10,17.299816
0.0,7,17.302595
0.0,13,17.308008
0.0,120,17.35653
0.0,14,17.363639
0.0,102,17.465375
0.0,14,17.471847
1.0,21,17.480071
0.0,9,17.483931
0.0,11,17.489195
0.0,13,17.49548
1.0,36,17.5107
0.0,5,17.512719
0.0,15,17.518485
0.0,12,17.523439
0.0,33,17.536343
0.0,18,17.60566
0.0,6,17.608491
0.0,7,17.611773
0.0,24,17.622599
0.0,8,17.625728
0.0,17,17.632885
0.0,12,17.638516
0.0,24,17.648483
0.0,13,17.654009
0.0,54,17.680498
0.0,6,17.683575
0.0,15,17.690421
0.0,6,17.692811
0.0,16,17.69954
0.0,32,17.714549
0.0,17,17.779727
0.0,10,17.78655
0.0,10,17.790712
0.0,10,17.794957
0.0,14,17.801509
1.0,33,17.816422
0.0,11,17.821391
0.0,22,17.831847
0.0,7,17.835063
0.0,14,17.841705
0.0,12,17.84727
0.0,6,17.849725
0.0,37,17.865706
0.0,8,17.86965
0.0,25,17.881183
1.0,44,17.960855
0.0,14,17.966577
0.0,51,17.987639
0.0,21,18.000732
0.0,15,18.008429
0.0,17,18.01717
0.0,31,18.030703
0.0,11,18.035611
0.0,72,18.065712
0.0,28,18.133684
0.0,44,18.155269
0.0,45,18.173698
0.0,16,18.180785
0.0,36,18.198367
0.0,13,18.203764
1.0,22,18.212371
0.0,30,18.224115
1.0,41,18.304178
0.0,27,18.317288
1.0,41,18.336149
0.0,13,18.3413
1.0,43,18.360084
0.0,10,18.36554
1.0,70,18.395147
0.0,19,18.403651
0.0,38,18.484371
0.0,17,18.492703
0.0,13,18.498089
0.0,53,18.523137
0.0,32,18.537693
0.0,13,18.542744
0.0,51,18.563192
0.0,13,18.568232
0.0,22,18.577305
0.0,6,18.579864
0.0,38,18.648228
0.0,34,18.665102
0.0,6,18.668392
0.0,68,18.696832
0.0,31,18.70932
0.0,18,18.717418
0.0,23,18.728823
0.0,135,18.839491
0.0,22,18.850485
0.0,23,18.859469
0.0,8,18.86262
0.0,11,18.867782
0.0,9,18.871319
0.0,25,18.882918
0.0,62,18.911769
0.0,7,18.914629
0.0,40,18.981516
0.0,10,18.986146
0.0,27,19.000127
0.0,39,19.017061
0.0,9,19.020583
0.0,18,19.029279
0.0,26,19.041488
0.0,7,19.044879
0.0,12,19.049528
0.0,30,19.061114
0.0,7,19.064002
0.0,10,19.068204
0.0,8,19.071326
0.0,32,19.141414
0.0,15,19.147772
0.0,8,19.150897
0.0,22,19.160668
0.0,26,19.174184
1.0,34,19.190883
0.0,22,19.200062
0.0,9,19.203739
0.0,13,19.208932
0.0,17,19.215542
0.0,12,19.22047
0.0,8,19.226202
0.0,5,19.228972
0.0,20,19.239473
0.0,6,19.242828
0.0,7,19.246483
0.0,9,19.250971
0.0,22,19.316789
0.0,6,19.319303
0.0,15,19.32584
0.0,14,19.331442
0.0,31,19.344541
0.0,7,19.348148
0.0,11,19.352901
0.0,13,19.358234
1.0,94,19.397127
0.0,14,19.403381
0.0,10,19.407814
0.0,12,19.412791
0.0,31,19.487831
1.0,45,19.506073
0.0,19,19.515602
0.0,91,19.558266
1.0,27,19.570136
0.0,19,19.578681
0.0,19,19.58777
0.0,12,19.593297
0.0,13,19.662366
0.0,18,19.670299
0.0,21,19.68099
0.0,14,19.687336
0.0,27,19.700137
0.0,11,19.704535
0.0,7,19.707845
0.0,6,19.71096
0.0,11,19.716346
0.0,8,19.720356
0.0,9,19.724026
0.0,14,19.729688
0.0,41,19.747191
0.0,15,19.755086
0.0,22,19.765851
0.0,9,19.769418
0.0,28,19.830755
0.0,9,19.834341
0.0,25,19.845004
0.0,21,19.853872
0.0,15,19.861917
0.0,30,19.876117
0.0,9,19.87977
0.0,22,19.890321
0.0,11,19.895216
0.0,9,19.898927
0.0,12,19.903973
0.0,76,19.935919
0.0,14,20.003133
1.0,56,20.026575
0.0,41,20.045877
0.0,33,20.059659
0.0,11,20.064553
0.0,8,20.067773
0.0,23,20.078178
0.0,13,20.084703
0.0,23,20.09386
0.0,14,20.100058
0.0,18,20.10889
0.0,8,20.11302
0.0,7,20.174823
0.0,9,20.179184
0.0,12,20.184524
0.0,17,20.193314
0.0,32,20.210864
0.0,15,20.21895
0.0,30,20.232403
1.0,62,20.262471
0.0,15,20.268775
1.0,48,20.289034
0.0,6,20.29144
0.0,17,20.35514
0.0,22,20.365014
0.0,16,20.372409
0.0,25,20.383175
0.0,80,20.419013
0.0,8,20.422315
0.0,32,20.436514
0.0,109,20.54657
0.0,86,20.581604
0.0,8,20.584765
0.0,27,20.597039
0.0,16,20.603935
0.0,7,20.606649
0.0,12,20.61303
0.0,7,20.616766
0.0,23,20.628078
0.0,10,20.633134
0.0,6,20.635579
0.0,26,20.704578
0.0,10,20.709358
0.0,14,20.715817
0.0,6,20.718245
0.0,18,20.725274
0.0,54,20.747892
0.0,15,20.754527
0.0,12,20.759331
1.0,69,20.790759
0.0,11,20.795045
0.0,5,20.797005
0.0,17,20.803864
0.0,15,20.866109
0.0,26,20.876481
0.0,46,20.895731
0.0,9,20.899501
0.0,10,20.904253
0.0,18,20.911854
0.0,10,20.915864
0.0,8,20.919081
0.0,15,20.924897
0.0,10,20.929429
0.0,24,20.938776
1.0,86,21.033108
0.0,10,21.037138
0.0,9,21.040804
0.0,17,21.047878
0.0,15,21.053862
0.0,8,21.057363
0.0,13,21.063548
0.0,9,21.067548
0.0,14,21.072967
0.0,34,21.087103
0.0,7,21.090962
0.0,22,21.102502
0.0,35,21.118687
0.0,14,21.127013
0.0,14,21.132694
0.0,11,21.137045
1.0,34,21.203976
0.0,27,21.215145
0.0,62,21.241197
0.0,13,21.247615
0.0,17,21.256304
0.0,36,21.274956
0.0,59,21.302919
0.0,13,21.308655
0.0,18,21.371882
0.0,29,21.383819
0.0,9,21.387484
0.0,26,21.39913
0.0,13,21.405882
0.0,6,21.408364
0.0,13,21.413978
0.0,14,21.419611
0.0,13,21.425247
0.0,15,21.431226
0.0,9,21.435079
