#{"t_start": 1544997774.5308254, "env_id": "FrozenLake8x8-v0"}
r,l,t
1.0,48,0.135869
1.0,52,0.136249
1.0,35,0.136513
0.0,9,0.1366
0.0,21,0.136771
0.0,48,0.137128
0.0,62,0.137578
0.0,6,0.137643
0.0,16,0.137777
0.0,114,0.138612
0.0,11,0.138734
0.0,14,0.138858
0.0,48,0.139214
1.0,67,0.139704
0.0,7,0.139777
0.0,5,0.139836
1.0,38,0.14012
0.0,13,0.140234
0.0,47,0.1406
0.0,26,0.140817
0.0,26,0.141031
1.0,109,0.14181
1.0,40,0.142111
0.0,11,0.142212
0.0,8,0.142291
0.0,61,0.142745
0.0,57,0.143166
0.0,73,0.143691
1.0,88,0.144324
0.0,65,0.144795
0.0,7,0.144868
0.0,19,0.145026
0.0,42,0.145338
0.0,30,0.145571
0.0,26,0.145777
0.0,25,0.145976
0.0,40,0.146276
0.0,54,0.14668
0.0,48,0.147036
0.0,38,0.147335
0.0,35,0.147618
0.0,39,0.147915
0.0,11,0.148015
0.0,36,0.148288
0.0,47,0.148638
0.0,26,0.148839
0.0,9,0.148926
0.0,59,0.149358
0.0,39,0.149652
0.0,52,0.150037
0.0,8,0.150116
0.0,28,0.150334
0.0,24,0.150523
0.0,6,0.150592
0.0,13,0.150705
1.0,32,0.150949
0.0,60,0.151387
0.0,29,0.151611
0.0,22,0.151786
0.0,20,0.15195
0.0,13,0.152062
0.0,31,0.152297
1.0,31,0.152536
1.0,36,0.152808
0.0,34,0.153067
0.0,31,0.153303
0.0,13,0.153417
0.0,44,0.153748
1.0,23,0.15393
1.0,40,0.154248
0.0,5,0.154308
0.0,25,0.154513
0.0,30,0.154757
0.0,72,0.155284
1.0,57,0.155702
0.0,12,0.155808
0.0,11,0.155907
0.0,5,0.155964
0.0,79,0.156527
0.0,21,0.156693
0.0,34,0.156953
1.0,57,0.157368
1.0,58,0.157803
1.0,56,0.158215
0.0,7,0.158287
0.0,59,0.158725
0.0,34,0.158986
0.0,6,0.159051
0.0,104,0.159794
0.0,74,0.160323
0.0,29,0.16056
0.0,44,0.160893
0.0,20,0.161074
0.0,36,0.161351
0.0,9,0.161436
0.0,13,0.161549
1.0,44,0.161879
0.0,43,0.162204
1.0,62,0.162666
0.0,12,0.162775
0.0,52,0.163158
0.0,21,0.163327
0.0,24,0.163517
0.0,46,0.163858
0.0,69,0.16436
0.0,11,0.164461
0.0,15,0.164587
0.0,10,0.164679
0.0,12,0.164787
0.0,43,0.165106
0.0,20,0.165268
0.0,44,0.165596
0.0,15,0.165724
0.0,17,0.165866
0.0,42,0.16618
0.0,35,0.166447
0.0,78,0.167019
0.0,43,0.167341
0.0,58,0.167772
1.0,39,0.168078
0.0,27,0.16829
0.0,7,0.168362
0.0,5,0.16842
0.0,30,0.168671
0.0,15,0.168803
0.0,11,0.168904
0.0,12,0.169019
0.0,25,0.169216
0.0,14,0.169336
0.0,25,0.16953
0.0,43,0.169852
0.0,37,0.170133
0.0,24,0.170325
0.0,8,0.170403
1.0,42,0.170726
0.0,6,0.170793
0.0,12,0.170899
1.0,54,0.171294
0.0,36,0.171565
0.0,24,0.171754
0.0,14,0.171874
0.0,31,0.172112
0.0,61,0.172561
0.0,7,0.172633
0.0,23,0.172817
0.0,57,0.173233
0.0,55,0.173636
0.0,31,0.173872
0.0,41,0.174175
0.0,42,0.174486
0.0,25,0.174705
0.0,5,0.174765
0.0,19,0.174921
0.0,23,0.175102
0.0,21,0.175287
0.0,35,0.17563
0.0,11,0.175777
0.0,18,0.175931
0.0,38,0.176219
0.0,35,0.176483
1.0,81,0.17706
0.0,10,0.177154
1.0,79,0.177723
0.0,36,0.177994
0.0,45,0.178335
0.0,22,0.178508
0.0,33,0.178773
0.0,49,0.179135
0.0,44,0.179461
1.0,24,0.179651
0.0,54,0.180044
0.0,49,0.180407
0.0,37,0.180686
0.0,5,0.180743
0.0,57,0.18116
0.0,34,0.181435
0.0,44,0.181773
0.0,28,0.182012
0.0,9,0.1821
0.0,21,0.182267
0.0,25,0.182467
0.0,39,0.18277
1.0,34,0.183028
0.0,10,0.183121
0.0,12,0.183227
0.0,35,0.183493
0.0,52,0.183874
0.0,6,0.183939
0.0,9,0.184024
0.0,17,0.184163
0.0,62,0.184614
0.0,5,0.184673
1.0,61,0.185116
0.0,53,0.185505
0.0,7,0.185577
1.0,25,0.185772
1.0,37,0.186049
0.0,34,0.186309
0.0,20,0.186475
0.0,18,0.186629
0.0,22,0.186807
0.0,13,0.186919
0.0,45,0.187251
0.0,25,0.187447
0.0,21,0.187613
0.0,108,0.188405
0.0,13,0.188521
0.0,16,0.188671
0.0,90,0.189317
0.0,19,0.189473
0.0,37,0.189748
0.0,26,0.189951
1.0,52,0.190336
0.0,50,0.190705
0.0,9,0.190792
0.0,72,0.191339
0.0,23,0.191551
0.0,54,0.192026
0.0,28,0.192243
0.0,93,0.192902
0.0,32,0.193145
0.0,32,0.193384
0.0,29,0.193606
0.0,25,0.193799
0.0,5,0.193856
0.0,49,0.194213
0.0,63,0.194676
0.0,7,0.194749
0.0,15,0.19489
0.0,9,0.194977
0.0,7,0.195048
0.0,60,0.195499
0.0,19,0.195659
0.0,20,0.195821
0.0,50,0.196192
0.0,51,0.196566
0.0,11,0.196667
0.0,7,0.196739
0.0,16,0.196873
0.0,48,0.19723
1.0,38,0.197517
0.0,20,0.19768
0.0,47,0.198028
0.0,53,0.198419
0.0,29,0.198646
0.0,13,0.19876
1.0,60,0.199193
0.0,15,0.199321
0.0,26,0.199523
0.0,56,0.199931
0.0,15,0.200058
0.0,21,0.200229
1.0,111,0.201004
0.0,9,0.20109
0.0,32,0.201336
0.0,8,0.201414
1.0,41,0.201722
0.0,59,0.202167
0.0,7,0.202241
0.0,32,0.202487
0.0,84,0.203107
0.0,19,0.203267
0.0,11,0.203368
0.0,35,0.203628
0.0,16,0.203762
0.0,29,0.203989
0.0,39,0.204277
0.0,44,0.204602
0.0,17,0.204744
0.0,29,0.204963
0.0,17,0.205104
0.0,50,0.205466
0.0,10,0.205557
0.0,47,0.205901
0.0,5,0.205959
0.0,18,0.206107
0.0,6,0.206171
1.0,53,0.206557
0.0,30,0.206794
0.0,42,0.207114
0.0,5,0.207172
0.0,44,0.207491
0.0,7,0.207563
0.0,11,0.207661
0.0,17,0.207802
0.0,37,0.20808
0.0,21,0.208249
1.0,94,0.208918
0.0,35,0.209184
0.0,38,0.209481
0.0,10,0.209575
0.0,12,0.209682
0.0,41,0.210004
0.0,32,0.210249
1.0,36,0.210518
1.0,45,0.210855
0.0,33,0.211107
0.0,78,0.211663
0.0,19,0.211819
0.0,15,0.211946
0.0,17,0.212088
0.0,24,0.212277
0.0,16,0.21241
0.0,19,0.212564
0.0,25,0.212759
0.0,16,0.212893
0.0,30,0.213121
0.0,12,0.213226
0.0,19,0.213382
1.0,40,0.21368
0.0,35,0.213943
0.0,45,0.214275
0.0,13,0.214388
1.0,23,0.214572
0.0,19,0.214728
1.0,38,0.215014
0.0,68,0.215506
0.0,5,0.215576
0.0,6,0.215643
0.0,17,0.215784
0.0,42,0.216108
0.0,33,0.216362
0.0,18,0.21651
0.0,41,0.216813
0.0,9,0.216898
0.0,29,0.217118
0.0,38,0.217417
0.0,16,0.217553
0.0,14,0.217674
0.0,62,0.218121
0.0,63,0.218586
0.0,45,0.218919
0.0,52,0.219299
0.0,8,0.219377
0.0,22,0.219552
1.0,50,0.219919
1.0,50,0.220284
0.0,23,0.220465
0.0,34,0.220721
0.0,92,0.221378
0.0,8,0.221457
0.0,12,0.221563
0.0,44,0.221889
0.0,44,0.222213
0.0,32,0.222467
0.0,23,0.222656
0.0,41,0.222978
0.0,21,0.223148
1.0,38,0.223435
0.0,23,0.22362
0.0,5,0.223678
0.0,33,0.223928
1.0,35,0.224193
0.0,44,0.224518
1.0,48,0.224867
0.0,11,0.224965
0.0,44,0.225287
0.0,35,0.225553
0.0,15,0.225681
0.0,48,0.226036
0.0,52,0.226416
0.0,34,0.226677
1.0,47,0.227024
0.0,44,0.227356
0.0,44,0.227681
0.0,20,0.227845
0.0,30,0.228074
0.0,19,0.22823
0.0,25,0.228424
0.0,18,0.228573
0.0,29,0.228793
1.0,48,0.229161
0.0,38,0.229449
0.0,36,0.229741
0.0,63,0.230202
0.0,31,0.230442
0.0,74,0.230982
0.0,14,0.231104
0.0,16,0.231238
0.0,40,0.231535
0.0,46,0.231873
0.0,36,0.232144
0.0,51,0.232517
0.0,66,0.232996
0.0,44,0.233322
0.0,23,0.233503
0.0,35,0.233767
0.0,37,0.234048
0.0,28,0.234266
0.0,47,0.234619
0.0,18,0.234769
0.0,28,0.234985
0.0,43,0.235306
0.0,7,0.235377
0.0,38,0.235662
0.0,53,0.236052
0.0,55,0.236472
0.0,13,0.236588
0.0,35,0.236871
1.0,86,0.237499
0.0,36,0.237777
0.0,11,0.237877
0.0,20,0.238038
0.0,45,0.238374
0.0,13,0.238487
0.0,38,0.23878
0.0,16,0.238916
0.0,40,0.239215
0.0,35,0.239481
0.0,39,0.239774
0.0,50,0.240143
0.0,71,0.240657
0.0,59,0.241086
0.0,73,0.241613
0.0,65,0.242085
0.0,10,0.242178
0.0,63,0.242641
0.0,97,0.243333
0.0,24,0.243522
0.0,20,0.2437
0.0,26,0.243907
0.0,5,0.243965
0.0,41,0.244287
0.0,35,0.244553
0.0,35,0.24482
0.0,47,0.245166
0.0,16,0.2453
0.0,36,0.24557
0.0,64,0.246032
1.0,33,0.246283
0.0,24,0.246473
0.0,26,0.246683
0.0,58,0.247112
0.0,16,0.247248
0.0,32,0.247492
0.0,45,0.247825
0.0,13,0.247939
0.0,31,0.248177
1.0,35,0.24844
0.0,6,0.248505
0.0,18,0.248652
0.0,13,0.248763
0.0,23,0.248944
0.0,13,0.249057
0.0,17,0.249197
0.0,57,0.249604
0.0,27,0.249828
0.0,7,0.2499
0.0,95,0.250592
0.0,8,0.250674
0.0,7,0.250746
0.0,27,0.250954
0.0,58,0.251377
0.0,38,0.251663
0.0,8,0.251741
0.0,36,0.25201
0.0,47,0.25236
0.0,6,0.252424
0.0,68,0.252908
0.0,22,0.253082
0.0,33,0.253331
0.0,15,0.253457
0.0,30,0.253682
0.0,16,0.253815
1.0,37,0.25409
0.0,8,0.254167
0.0,31,0.254402
0.0,37,0.254688
0.0,12,0.254796
0.0,39,0.255087
0.0,50,0.255452
1.0,27,0.255659
0.0,59,0.256089
0.0,25,0.256285
0.0,18,0.256431
0.0,29,0.256669
0.0,32,0.256913
0.0,5,0.256971
0.0,36,0.257256
0.0,31,0.257494
0.0,28,0.257711
0.0,63,0.258166
0.0,13,0.258279
0.0,31,0.258513
0.0,48,0.25887
0.0,40,0.259169
0.0,11,0.259269
0.0,58,0.259693
0.0,66,0.260168
0.0,52,0.260545
0.0,12,0.26065
0.0,15,0.260776
0.0,13,0.260887
0.0,9,0.260972
0.0,26,0.261172
0.0,37,0.261453
0.0,58,0.261877
0.0,39,0.262168
0.0,37,0.262447
0.0,53,0.26284
0.0,14,0.26296
0.0,13,0.263072
0.0,15,0.263198
0.0,13,0.263312
0.0,47,0.263676
0.0,21,0.263845
0.0,16,0.263983
0.0,144,0.265019
0.0,44,0.265348
0.0,55,0.265755
0.0,15,0.265883
0.0,11,0.265983
0.0,36,0.266255
0.0,5,0.266312
0.0,40,0.266618
0.0,53,0.267005
0.0,42,0.267321
0.0,5,0.267382
1.0,54,0.267778
0.0,59,0.268212
0.0,64,0.268677
0.0,12,0.268784
0.0,15,0.268911
0.0,60,0.269343
0.0,36,0.269616
0.0,32,0.269863
0.0,10,0.269954
0.0,25,0.270165
0.0,6,0.27023
0.0,9,0.270316
0.0,34,0.270587
0.0,32,0.270841
0.0,14,0.270962
0.0,15,0.271088
0.0,65,0.271557
0.0,43,0.271879
0.0,17,0.27202
0.0,48,0.272376
0.0,96,0.273066
0.0,19,0.273221
0.0,54,0.273615
0.0,35,0.273879
0.0,31,0.274118
0.0,32,0.274359
0.0,15,0.274486
0.0,9,0.27458
0.0,32,0.274829
0.0,73,0.275363
0.0,39,0.275656
0.0,17,0.275797
0.0,44,0.276228
0.0,14,0.276357
0.0,53,0.276793
0.0,55,0.277304
0.0,39,0.277625
0.0,27,0.277834
0.0,21,0.278001
0.0,17,0.278162
0.0,12,0.278272
0.0,11,0.278371
1.0,26,0.278579
0.0,22,0.278756
0.0,35,0.279016
0.0,33,0.279264
0.0,13,0.279377
0.0,34,0.279634
0.0,46,0.279969
0.0,11,0.280068
0.0,30,0.280296
0.0,20,0.280455
0.0,40,0.280758
0.0,61,0.281199
0.0,15,0.281327
0.0,25,0.281523
0.0,17,0.281663
1.0,56,0.282067
0.0,32,0.282308
0.0,28,0.282523
0.0,36,0.282796
1.0,25,0.282992
0.0,7,0.283065
0.0,6,0.283128
1.0,86,0.283739
1.0,47,0.284084
1.0,27,0.284306
1.0,39,0.284599
0.0,28,0.284835
0.0,94,0.285506
0.0,26,0.285709
0.0,43,0.286026
1.0,49,0.286384
0.0,18,0.286532
0.0,49,0.2869
0.0,44,0.287225
0.0,27,0.287435
0.0,42,0.287759
0.0,5,0.287819
0.0,29,0.288041
0.0,53,0.288426
0.0,29,0.288649
0.0,35,0.288912
0.0,10,0.289007
0.0,21,0.289173
0.0,11,0.28927
0.0,51,0.289641
1.0,56,0.290048
1.0,96,0.290731
0.0,73,0.291267
0.0,82,0.291872
0.0,28,0.292089
0.0,53,0.292475
1.0,33,0.292722
0.0,30,0.292949
0.0,27,0.293156
0.0,8,0.293233
0.0,7,0.293304
0.0,8,0.293381
0.0,18,0.293527
0.0,45,0.293859
1.0,48,0.294208
0.0,37,0.29451
0.0,34,0.294773
0.0,57,0.295188
0.0,28,0.295404
0.0,22,0.295577
0.0,36,0.295848
0.0,36,0.296114
0.0,20,0.296276
0.0,5,0.296333
0.0,25,0.296529
0.0,22,0.296703
0.0,17,0.296843
0.0,39,0.297132
0.0,41,0.297436
0.0,49,0.29781
1.0,76,0.29838
0.0,40,0.298686
1.0,49,0.299047
0.0,17,0.299189
0.0,36,0.299458
0.0,20,0.299619
0.0,35,0.299881
0.0,7,0.299953
1.0,68,0.300447
0.0,47,0.300791
0.0,15,0.300919
0.0,17,0.301059
0.0,10,0.301151
0.0,31,0.301387
0.0,57,0.301807
0.0,30,0.302034
0.0,9,0.302119
1.0,59,0.302543
0.0,34,0.302806
0.0,41,0.303111
0.0,14,0.303231
0.0,27,0.303437
0.0,11,0.303535
1.0,50,0.303902
0.0,8,0.30398
0.0,19,0.304134
1.0,34,0.304404
0.0,56,0.304823
0.0,11,0.304928
0.0,27,0.305136
1.0,80,0.305706
0.0,30,0.305935
0.0,19,0.306091
0.0,25,0.306285
0.0,38,0.30657
1.0,42,0.306883
0.0,43,0.3072
0.0,37,0.307475
0.0,17,0.307614
0.0,19,0.307767
0.0,29,0.307989
0.0,14,0.308108
0.0,13,0.30822
0.0,63,0.308675
1.0,33,0.308922
1.0,31,0.309155
0.0,45,0.309487
0.0,40,0.309784
0.0,37,0.310059
0.0,54,0.310452
0.0,97,0.311152
0.0,30,0.311383
0.0,13,0.311496
0.0,46,0.311848
1.0,50,0.312214
0.0,35,0.312492
0.0,9,0.312579
1.0,63,0.313032
0.0,23,0.313215
0.0,16,0.313346
0.0,56,0.31375
0.0,45,0.314083
0.0,61,0.314529
0.0,7,0.314605
0.0,22,0.31478
0.0,17,0.314918
0.0,17,0.315058
0.0,6,0.315122
0.0,56,0.315529
0.0,50,0.315893
0.0,25,0.316087
0.0,57,0.316499
0.0,10,0.316591
0.0,8,0.316668
0.0,38,0.316953
0.0,21,0.317119
0.0,7,0.31719
0.0,22,0.317365
0.0,39,0.317652
1.0,54,0.318044
0.0,39,0.318331
0.0,31,0.318584
0.0,23,0.318769
0.0,48,0.319136
0.0,6,0.319204
0.0,21,0.31938
0.0,10,0.319471
0.0,19,0.319625
0.0,51,0.319996
0.0,22,0.32017
0.0,32,0.320414
1.0,97,0.321098
0.0,24,0.321285
0.0,27,0.321495
0.0,52,0.321878
0.0,21,0.322046
0.0,31,0.322282
0.0,70,0.322785
1.0,24,0.322972
1.0,75,0.32351
0.0,91,0.324156
0.0,7,0.324227
0.0,26,0.324431
0.0,16,0.324564
0.0,20,0.324723
0.0,8,0.324801
0.0,50,0.325183
0.0,59,0.325624
0.0,42,0.325938
0.0,94,0.326615
0.0,47,0.32696
0.0,37,0.327235
0.0,48,0.327589
0.0,23,0.327771
0.0,37,0.328053
0.0,16,0.328187
0.0,44,0.328512
0.0,40,0.328814
0.0,8,0.328892
0.0,10,0.328984
0.0,39,0.329277
0.0,7,0.329348
0.0,60,0.329783
0.0,7,0.329855
0.0,66,0.330333
0.0,47,0.330686
0.0,83,0.331284
0.0,48,0.331637
0.0,19,0.33179
0.0,58,0.332228
0.0,48,0.332598
0.0,51,0.332975
0.0,11,0.333074
0.0,7,0.333146
0.0,42,0.33346
1.0,28,0.333676
0.0,10,0.333769
0.0,120,0.33463
0.0,42,0.334943
1.0,40,0.335242
0.0,38,0.335524
0.0,59,0.335952
0.0,94,0.336621
1.0,39,0.336915
0.0,22,0.337091
0.0,79,0.337658
0.0,32,0.3379
0.0,41,0.338206
0.0,23,0.338387
0.0,13,0.338499
0.0,24,0.338711
0.0,16,0.338847
0.0,12,0.338953
0.0,19,0.339121
0.0,15,0.339252
0.0,24,0.339439
0.0,18,0.339587
0.0,35,0.339849
0.0,41,0.340153
0.0,64,0.340618
0.0,23,0.340797
0.0,22,0.340971
0.0,20,0.341132
0.0,16,0.341264
0.0,43,0.341585
0.0,11,0.341684
0.0,16,0.341816
0.0,13,0.341929
0.0,33,0.342177
0.0,10,0.342269
0.0,28,0.342486
0.0,16,0.342622
0.0,34,0.342881
1.0,40,0.343179
0.0,18,0.343327
0.0,45,0.343657
0.0,16,0.343788
0.0,16,0.343921
0.0,49,0.344284
0.0,38,0.344566
0.0,75,0.345105
0.0,48,0.345459
0.0,49,0.345816
0.0,47,0.346175
0.0,36,0.346461
0.0,8,0.346542
0.0,16,0.346681
0.0,25,0.346879
1.0,40,0.347177
0.0,9,0.347263
0.0,30,0.347494
0.0,78,0.348059
0.0,19,0.348214
0.0,30,0.348443
0.0,83,0.349038
0.0,66,0.34951
0.0,21,0.349677
0.0,66,0.350151
0.0,52,0.350527
0.0,9,0.350617
0.0,16,0.35075
0.0,5,0.350808
0.0,84,0.351404
0.0,55,0.351801
0.0,15,0.351928
0.0,11,0.352027
0.0,92,0.352682
0.0,20,0.352843
1.0,30,0.353087
0.0,14,0.353207
0.0,46,0.353548
0.0,94,0.35424
0.0,10,0.354335
0.0,18,0.354484
0.0,36,0.354759
0.0,6,0.354825
0.0,13,0.354939
0.0,38,0.355224
0.0,13,0.35534
0.0,42,0.355655
0.0,42,0.355966
0.0,107,0.356719
0.0,22,0.356893
0.0,8,0.356971
1.0,36,0.35724
0.0,16,0.357373
0.0,5,0.35743
0.0,7,0.357501
