#{"t_start": 1544870031.336595, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,200,58.573929
0.0,49,58.713936
0.0,200,59.257597
0.0,200,59.822232
0.0,96,60.080092
0.0,200,60.62465
0.0,200,61.16438
0.0,35,61.251469
0.0,121,61.586828
0.0,200,62.144608
0.0,200,62.683089
0.0,200,63.23123
0.0,200,63.779113
0.0,152,64.186887
0.0,116,64.526369
0.0,119,64.860326
0.0,128,65.205058
0.0,63,65.374931
0.0,102,65.651647
0.0,200,66.196174
0.0,200,66.738338
0.0,9,66.762434
0.0,125,67.10506
0.0,200,67.63554
0.0,82,67.853848
0.0,163,68.297217
0.0,21,68.351614
0.0,148,68.77864
0.0,200,69.329205
0.0,200,69.889171
0.0,200,70.426326
0.0,37,70.535107
0.0,112,70.835618
0.0,200,71.395765
0.0,200,71.930399
0.0,166,72.390728
0.0,200,72.932362
0.0,200,73.468259
0.0,200,74.012154
0.0,128,74.375009
0.0,200,74.946518
0.0,200,75.484616
0.0,90,75.735184
0.0,16,75.780476
0.0,68,75.975965
0.0,200,76.518161
0.0,200,77.075597
0.0,17,77.118497
0.0,200,77.687555
0.0,129,78.04057
0.0,169,78.502356
0.0,187,79.003484
0.0,200,79.542115
0.0,162,79.977924
0.0,200,80.522417
0.0,200,81.063563
0.0,200,81.619468
0.0,200,82.1662
0.0,200,82.714463
0.0,15,82.754635
0.0,60,82.918598
0.0,96,83.172924
0.0,200,83.717864
0.0,134,84.068958
0.0,200,84.629544
0.0,160,85.071638
0.0,48,85.199176
0.0,200,85.742365
0.0,108,86.033064
0.0,200,86.556625
0.0,200,87.098909
0.0,65,87.274827
0.0,200,87.843707
0.0,200,88.382703
0.0,200,88.927803
0.0,29,89.006815
0.0,200,89.555806
0.0,116,89.880443
0.0,200,90.442003
0.0,33,90.532403
0.0,9,90.555492
0.0,200,91.107316
0.0,41,91.217089
0.0,12,91.250514
0.0,28,91.324819
0.0,42,91.442587
0.0,200,91.985683
0.0,200,92.535335
0.0,200,93.08778
0.0,200,93.655066
0.0,200,94.186726
0.0,200,94.754073
0.0,31,94.837177
0.0,131,95.189852
0.0,165,95.655102
0.0,200,96.203581
0.0,104,96.478151
0.0,200,97.004982
0.0,200,97.559549
0.0,124,97.914934
0.0,47,98.042719
0.0,200,98.564086
0.0,59,98.734033
0.0,200,99.276906
0.0,23,99.341841
0.0,200,99.906547
0.0,71,100.097054
0.0,19,100.148631
0.0,200,100.695
0.0,147,101.105371
0.0,105,101.393285
0.0,183,101.912914
0.0,111,102.208531
0.0,87,102.442506
0.0,28,102.51799
0.0,141,102.901167
1.0,75,103.104065
0.0,200,103.632084
0.0,14,103.668467
0.0,200,104.201001
0.0,80,104.4105
0.0,120,104.765774
0.0,63,104.936938
0.0,143,105.322514
0.0,37,105.426436
0.0,172,105.91197
0.0,41,106.022671
0.0,200,106.559942
0.0,117,106.885558
0.0,148,107.283845
0.0,137,107.680072
0.0,190,108.195246
0.0,200,108.740521
0.0,14,108.776636
0.0,74,108.990704
0.0,78,109.234857
1.0,49,109.370287
0.0,200,109.922666
0.0,146,110.321241
1.0,78,110.531944
0.0,22,110.589913
0.0,26,110.663286
0.0,36,110.764
0.0,45,110.886501
0.0,196,111.459855
0.0,19,111.518522
0.0,67,111.699449
0.0,114,112.007486
0.0,184,112.511571
0.0,7,112.53216
0.0,19,112.587503
0.0,200,113.123689
0.0,39,113.219857
0.0,200,113.743092
0.0,141,114.09816
0.0,19,114.143021
0.0,112,114.444743
0.0,184,114.963192
0.0,98,115.211052
0.0,57,115.356304
0.0,137,115.735902
0.0,14,115.777711
0.0,200,116.291839
0.0,200,116.848352
0.0,15,116.886511
0.0,106,117.176616
0.0,24,117.24021
0.0,200,117.829434
0.0,26,117.90098
0.0,200,118.442382
0.0,66,118.620466
0.0,190,119.236013
0.0,23,119.297212
0.0,44,119.425382
0.0,16,119.4737
0.0,12,119.505784
0.0,72,119.69837
0.0,155,120.119721
0.0,20,120.183129
0.0,65,120.35587
0.0,111,120.665283
0.0,125,121.018494
0.0,9,121.04529
0.0,50,121.177048
0.0,36,121.272038
0.0,18,121.319737
0.0,17,121.367034
0.0,22,121.431379
0.0,102,121.7018
0.0,44,121.82658
0.0,200,122.368253
0.0,18,122.425337
0.0,155,122.865318
0.0,200,123.402052
0.0,41,123.534777
0.0,155,123.965395
0.0,42,124.081914
0.0,20,124.141181
0.0,47,124.265203
0.0,163,124.729308
0.0,59,124.896457
0.0,186,125.412215
0.0,170,125.889231
0.0,152,126.299143
0.0,73,126.496648
0.0,200,127.033758
1.0,58,127.190548
0.0,32,127.279012
0.0,200,127.844017
0.0,103,128.126741
0.0,200,128.677994
0.0,5,128.696662
0.0,9,128.720026
0.0,45,128.847663
0.0,46,128.969516
0.0,200,129.526973
0.0,152,129.931273
0.0,18,129.980475
0.0,125,130.306324
0.0,63,130.477458
0.0,41,130.596326
0.0,27,130.669563
0.0,31,130.757196
0.0,18,130.80213
0.0,18,130.857897
0.0,93,131.117728
0.0,10,131.145725
0.0,104,131.427804
0.0,53,131.582479
0.0,200,132.12639
0.0,42,132.236767
0.0,161,132.675147
0.0,200,133.231681
0.0,116,133.543709
0.0,102,133.827376
0.0,15,133.869445
0.0,38,133.975458
0.0,44,134.098247
0.0,95,134.36346
0.0,200,134.94145
0.0,31,135.021699
0.0,129,135.370801
0.0,78,135.59177
0.0,35,135.697726
0.0,34,135.78743
1.0,104,136.081731
0.0,9,136.107466
0.0,48,136.236329
0.0,83,136.457271
0.0,177,136.944962
0.0,86,137.182627
0.0,76,137.381613
0.0,19,137.434288
0.0,80,137.656213
0.0,62,137.840251
0.0,63,138.012404
0.0,140,138.382113
0.0,27,138.452969
0.0,87,138.696292
0.0,13,138.729681
0.0,17,138.776256
0.0,40,138.889685
0.0,29,138.969457
0.0,122,139.301754
0.0,36,139.410151
0.0,142,139.810706
0.0,48,139.943109
0.0,200,140.487969
0.0,88,140.730586
0.0,13,140.765656
0.0,87,141.0033
0.0,200,141.550198
0.0,17,141.600471
1.0,76,141.81513
0.0,33,141.911463
0.0,119,142.23651
0.0,113,142.535995
0.0,39,142.643425
0.0,26,142.715974
0.0,8,142.736432
0.0,12,142.772339
0.0,75,142.985567
0.0,10,143.014081
0.0,19,143.065753
0.0,37,143.16703
0.0,81,143.383468
1.0,153,143.805014
0.0,200,144.354871
0.0,18,144.403098
0.0,36,144.512147
0.0,123,144.86053
0.0,31,144.950973
0.0,45,145.064306
0.0,63,145.238946
0.0,105,145.52401
0.0,28,145.602837
0.0,46,145.731714
0.0,63,145.90337
0.0,57,146.050941
0.0,95,146.325117
0.0,14,146.363791
0.0,7,146.383266
0.0,77,146.600413
1.0,24,146.671675
0.0,35,146.77312
0.0,32,146.858474
0.0,61,147.018009
1.0,27,147.087888
0.0,72,147.279687
0.0,18,147.332351
0.0,93,147.597781
0.0,44,147.730152
0.0,18,147.778116
0.0,49,147.910276
0.0,33,147.998378
0.0,28,148.074322
0.0,32,148.159438
0.0,31,148.242434
0.0,11,148.270831
0.0,11,148.302095
1.0,114,148.610729
0.0,61,148.769109
0.0,15,148.81126
0.0,26,148.877272
0.0,54,149.01877
0.0,17,149.063228
0.0,9,149.08445
0.0,159,149.505069
0.0,33,149.598531
0.0,17,149.642519
0.0,5,149.655376
0.0,39,149.768684
0.0,62,149.930659
0.0,30,150.012703
0.0,130,150.364661
0.0,29,150.439944
1.0,31,150.529226
0.0,160,150.96405
0.0,15,151.006428
0.0,8,151.026522
0.0,46,151.147374
0.0,11,151.177945
0.0,11,151.209154
0.0,44,151.331227
0.0,78,151.537667
0.0,151,151.959979
0.0,34,152.048559
0.0,13,152.083664
0.0,18,152.130065
0.0,52,152.276583
0.0,49,152.412157
0.0,83,152.63478
1.0,79,152.851853
0.0,59,153.016879
0.0,36,153.115371
0.0,57,153.268109
0.0,48,153.400063
0.0,46,153.529232
0.0,21,153.59121
0.0,116,153.911908
0.0,21,153.97122
0.0,43,154.087991
0.0,82,154.300015
0.0,10,154.324953
0.0,25,154.388856
0.0,26,154.458909
0.0,29,154.550878
0.0,39,154.66325
0.0,124,155.010386
0.0,40,155.119816
0.0,37,155.221984
0.0,29,155.298581
0.0,61,155.460389
0.0,82,155.681336
0.0,76,155.897433
0.0,114,156.206447
0.0,74,156.401594
0.0,56,156.549763
0.0,60,156.711197
0.0,15,156.755497
0.0,39,156.860161
0.0,50,156.994969
0.0,48,157.128255
0.0,105,157.41735
0.0,14,157.457092
0.0,30,157.539479
0.0,17,157.590206
0.0,55,157.751608
0.0,23,157.816739
0.0,49,157.961733
0.0,61,158.129947
0.0,60,158.287194
0.0,124,158.632681
0.0,105,158.930003
0.0,7,158.949392
0.0,77,159.154017
0.0,21,159.209132
0.0,53,159.358873
1.0,61,159.523059
0.0,7,159.541538
0.0,18,159.586931
0.0,34,159.682317
0.0,28,159.758909
0.0,100,160.040262
0.0,55,160.19318
1.0,21,160.24762
1.0,65,160.420228
1.0,187,160.936004
0.0,72,161.133955
0.0,33,161.227456
0.0,5,161.239314
1.0,52,161.377572
0.0,12,161.407916
0.0,17,161.454381
0.0,11,161.481935
0.0,28,161.556573
0.0,8,161.576096
0.0,27,161.652444
0.0,20,161.708587
0.0,32,161.799987
0.0,31,161.8878
1.0,32,161.980994
0.0,30,162.062897
0.0,46,162.181911
0.0,53,162.316653
0.0,14,162.354609
1.0,114,162.661145
0.0,11,162.687964
0.0,114,163.008006
0.0,18,163.059103
0.0,7,163.078409
0.0,7,163.096998
0.0,37,163.201291
0.0,28,163.279743
0.0,36,163.381853
0.0,13,163.414222
0.0,104,163.697444
0.0,9,163.724206
0.0,17,163.775475
1.0,131,164.13851
0.0,86,164.369458
0.0,18,164.419921
0.0,27,164.502031
0.0,57,164.662982
0.0,11,164.696302
0.0,42,164.819779
0.0,32,164.913772
1.0,61,165.081407
1.0,47,165.21063
0.0,37,165.308578
0.0,49,165.441168
0.0,7,165.462203
0.0,9,165.486034
1.0,30,165.564952
0.0,21,165.623026
0.0,60,165.787105
0.0,14,165.82486
0.0,40,165.93737
0.0,11,165.967486
0.0,5,165.981807
0.0,124,166.321674
0.0,13,166.353054
1.0,76,166.557237
0.0,87,166.800151
0.0,26,166.873998
0.0,29,166.958685
0.0,24,167.018995
0.0,20,167.072344
0.0,140,167.428448
0.0,12,167.45802
0.0,19,167.511805
0.0,41,167.623855
0.0,32,167.711926
0.0,7,167.730243
0.0,106,168.037542
0.0,19,168.089729
1.0,67,168.270091
0.0,155,168.704456
0.0,86,168.942868
0.0,8,168.962791
0.0,18,169.011418
0.0,14,169.049366
0.0,9,169.074852
0.0,29,169.150628
0.0,6,169.168924
0.0,16,169.209482
0.0,10,169.238228
0.0,12,169.270969
0.0,5,169.28394
0.0,25,169.353103
0.0,136,169.720428
0.0,55,169.874446
0.0,14,169.914506
0.0,63,170.087596
1.0,42,170.20267
0.0,20,170.266299
0.0,17,170.312512
0.0,9,170.335877
0.0,16,170.379071
0.0,42,170.490739
0.0,12,170.522326
0.0,33,170.607929
0.0,32,170.697246
0.0,61,170.859992
0.0,37,170.961329
0.0,63,171.132775
0.0,16,171.174259
1.0,57,171.325308
0.0,11,171.352391
0.0,32,171.439672
0.0,82,171.662835
0.0,5,171.67532
0.0,42,171.793123
0.0,7,171.812781
0.0,6,171.829324
0.0,53,171.981839
0.0,36,172.08341
0.0,63,172.250494
0.0,46,172.381488
0.0,7,172.400462
0.0,20,172.449444
0.0,57,172.606729
1.0,33,172.693817
0.0,13,172.734714
0.0,63,172.909643
0.0,16,172.958736
0.0,8,172.984739
0.0,53,173.128489
1.0,99,173.396434
0.0,9,173.420437
0.0,37,173.527462
0.0,26,173.596474
0.0,44,173.718477
0.0,51,173.856362
0.0,18,173.901333
0.0,16,173.944556
0.0,23,174.005341
0.0,72,174.196935
0.0,34,174.299718
0.0,10,174.326226
0.0,15,174.365534
1.0,36,174.458711
0.0,60,174.641559
0.0,56,174.79219
0.0,14,174.830401
1.0,27,174.905838
0.0,9,174.929966
0.0,12,174.961367
0.0,21,175.019832
0.0,67,175.207879
0.0,24,175.2709
0.0,80,175.489173
0.0,11,175.519569
0.0,79,175.748808
0.0,35,175.848935
0.0,12,175.88081
0.0,17,175.928111
0.0,27,176.004461
0.0,33,176.092705
0.0,80,176.310509
0.0,34,176.401107
0.0,17,176.447613
0.0,25,176.516749
0.0,84,176.751114
0.0,41,176.867484
1.0,28,176.952671
0.0,13,176.98483
0.0,20,177.039417
0.0,15,177.075992
0.0,15,177.117607
