#{"t_start": 1544913525.1111975, "env_id": "LunarLander-v2"}
r,l,t
-111.678519,100,12.149522
-99.193895,67,12.188433
-50.581054,62,12.225299
-59.838912,84,12.276851
-55.446896,97,12.409653
-84.315539,99,12.469432
-65.425791,82,12.518772
-87.098887,91,12.571433
-87.93453,94,12.625196
-47.615931,86,12.673572
-62.827807,84,12.721414
-47.571878,70,12.763905
-100.731213,93,12.81817
-46.714738,129,12.898336
-67.987165,63,12.936653
-56.43056,85,13.071146
-52.852833,111,13.13747
-93.358342,85,13.186909
-111.36255,107,13.253263
-65.31181,63,13.291789
-61.824954,108,13.358339
-59.992025,63,13.397047
-42.646138,77,13.441848
-36.38458,71,13.485013
-95.918534,111,13.553437
-11.164609,127,13.622665
-19.332752,90,13.753392
-80.859875,117,13.823512
-48.443415,123,13.899501
-54.382588,91,13.953203
-43.896015,107,14.020518
-52.266942,91,14.073921
-60.332705,73,14.117991
-25.108057,84,14.168213
-90.27581,93,14.223909
-89.571884,88,14.276535
-118.609254,115,14.347227
-92.360068,86,14.477355
-44.839109,71,14.521158
-50.016189,106,14.581136
-123.027017,213,14.729488
-13.36286,78,14.777464
-64.239445,104,14.841781
-31.241938,77,14.887385
-51.524637,154,14.990625
-12.678246,98,15.055736
18.998272,98,15.191596
-26.552898,140,15.275571
-75.715221,90,15.33228
-67.729936,108,15.398705
-53.573766,74,15.440605
14.670152,90,15.49313
-74.203081,86,15.544966
-50.974423,106,15.608232
-57.622963,123,15.68135
-23.305038,147,15.775532
-81.309735,149,15.950216
-52.139442,70,15.993916
-46.394387,102,16.053679
-71.102167,123,16.124558
16.279974,96,16.19037
-10.489474,81,16.235825
-27.253482,130,16.311994
-133.241128,163,16.416279
-37.493922,126,16.492954
-58.386066,103,16.629163
-83.66938,106,16.691737
-41.054682,95,16.749327
-24.059155,133,16.833084
-42.401309,112,16.896953
-81.965767,118,16.968206
-27.708943,81,17.020575
-43.373692,81,17.066519
-54.992586,107,17.130781
-6.438784,118,17.288602
-24.267049,130,17.371977
-67.819861,146,17.4644
-20.648601,115,17.538072
-29.173726,150,17.647084
-48.06111,110,17.738931
-10.16525,83,17.81144
-67.053115,160,17.946883
-49.864451,148,18.147571
-0.213392,96,18.228655
-2.827353,164,18.341429
9.746128,135,18.431261
-9.644876,97,18.494674
-56.065509,115,18.565142
-3.296844,122,18.666536
-41.658856,129,18.765164
-37.062458,88,18.825916
32.852257,146,19.042013
15.351334,149,19.150278
34.535366,102,19.224236
5.946806,208,19.398113
32.98974,154,19.579242
-29.001219,201,19.723558
58.008737,132,19.888169
-27.568581,94,19.94615
-1.982635,146,20.048044
-19.669517,145,20.172044
-55.583869,76,20.220376
30.616849,169,20.333313
-108.577445,238,20.516019
-6.041352,147,20.749527
8.092245,128,20.871672
-24.509566,93,20.945314
-19.865571,151,21.054224
-30.533439,126,21.143834
-33.87251,90,21.203545
26.746696,182,21.329911
6.538342,138,21.428255
-34.01612,148,21.677346
9.408449,124,21.759547
-25.24986,135,21.845586
15.79123,160,21.96028
48.138231,161,22.06883
37.274828,186,22.214791
-17.382186,177,22.34057
-82.110771,103,22.498488
-3.580146,95,22.559683
-39.514538,96,22.62071
-24.646488,114,22.693242
0.265754,152,22.792923
-64.765084,74,22.836978
-36.206428,83,22.890245
-62.064061,106,22.976776
-63.818316,127,23.077086
30.55038,136,23.268717
-51.36009,130,23.36964
-0.368986,138,23.464212
11.684885,148,23.59255
156.454947,1000,25.652386
-90.267201,272,25.922966
20.605044,154,26.049608
-90.629138,261,26.395393
-9.318038,164,26.547217
25.775758,149,26.656708
-40.666259,76,26.704556
-82.564416,240,26.924258
-30.526347,101,26.987303
31.639951,115,27.069818
14.298945,169,27.300466
-67.254435,126,27.382816
218.769767,671,28.422781
12.625483,87,28.491525
52.658653,152,28.701228
-15.020826,127,28.788232
-133.577646,254,29.052656
1.263283,99,29.130389
113.754063,1000,30.707746
-110.115203,249,30.909962
-21.878492,194,31.066733
-132.192654,224,31.348404
15.629798,78,31.424893
-56.341869,71,31.494505
-79.747455,163,31.692044
-8.520827,75,31.756484
26.388756,101,31.851028
34.706595,193,32.047479
-7.423501,112,32.156822
14.41416,86,32.352454
-36.61554,142,32.496515
-64.511483,88,32.572227
-5.564154,100,32.664936
-3.206761,84,32.743568
65.002492,123,32.869933
42.440574,141,32.992217
-45.756324,135,33.129473
-42.619189,104,33.224125
-53.700257,71,33.391361
-45.043707,110,33.483799
-11.130449,113,33.584685
-258.292649,302,33.945695
-179.099818,177,34.128099
-38.099169,69,34.189207
-166.10936,235,34.439655
239.554982,240,34.817458
-18.409606,114,34.910092
27.662202,123,35.01052
-145.140241,324,35.419464
29.369876,153,35.560425
12.662661,92,35.765505
-179.673224,207,35.982088
-176.053992,235,36.220711
-0.71268,76,36.286361
-187.783785,166,36.447301
-14.808567,100,36.531012
-5.228515,97,36.615987
-36.027302,98,36.698123
34.137787,106,36.904562
244.497911,289,37.255462
5.244402,127,37.36854
-17.557759,70,37.432043
-63.230979,71,37.511663
-28.348426,102,37.602894
14.063411,141,37.733316
-83.991713,198,38.048183
-24.110977,149,38.191172
24.943648,128,38.314719
-2.945241,120,38.429306
-47.46467,68,38.47682
-17.211077,72,38.538732
-140.580372,217,38.761615
21.67901,140,38.903379
-41.01229,73,38.957256
-116.390572,181,39.212201
-43.153706,104,39.291425
-135.450775,242,39.614409
46.544713,135,39.746927
-5.573626,121,39.873503
-57.094754,68,39.936893
-39.057437,70,40.00948
-8.007538,138,40.244551
7.994614,104,40.342864
20.818085,139,40.48423
-27.339694,81,40.561634
-0.083461,141,40.697527
-25.258668,80,40.777249
-163.197116,258,41.082339
-23.139615,124,41.209337
-77.546017,164,41.483267
-34.437972,118,41.59202
-26.841052,113,41.695511
-6.456395,97,41.782568
-19.627755,93,41.863211
9.982797,85,41.940577
-28.86685,95,42.021727
-76.827825,213,42.248343
-61.794397,151,42.507993
-20.064014,81,42.590546
40.432629,119,42.721647
-33.789305,118,42.82554
-10.835075,136,42.950925
-51.820761,93,43.033515
-34.99927,128,43.148234
23.746307,91,43.228678
-50.039023,92,43.309696
-5.11676,175,43.60613
19.332562,111,43.717627
4.915552,130,43.847238
48.828934,107,43.955204
-40.527133,87,44.033778
-34.087462,71,44.092147
62.222398,105,44.190221
29.533218,129,44.311634
-13.882625,107,44.412502
1.139067,86,44.498166
-33.842461,95,44.692561
45.126942,97,44.785646
-3.880895,120,44.891772
-19.244602,99,44.980163
-46.981748,82,45.050565
28.728013,132,45.170842
-28.43097,112,45.269734
103.584926,1000,47.278535
37.784331,136,47.422796
-5.688831,152,47.602239
13.563377,119,47.852561
26.6002,158,48.020839
-3.379324,158,48.178229
-24.24605,67,48.239603
13.235332,129,48.36336
-12.413136,203,48.578732
23.377934,112,48.687999
-7.647232,101,48.78288
49.421085,162,49.049753
-11.825217,87,49.132946
-1.985793,160,49.282434
11.629492,136,49.426361
-42.189061,96,49.514835
15.398174,114,49.628495
144.045854,954,52.480109
26.093145,127,52.667941
-8.293741,183,52.85574
13.874667,148,53.197958
-5.416435,136,53.331447
-3.76096,107,53.441218
-120.378919,879,55.328401
71.342712,1000,57.403633
243.483005,505,58.204706
-64.021823,204,58.432044
-44.731287,214,58.81513
206.530422,586,59.791471
-15.570931,204,60.030047
111.779848,595,61.396348
12.071151,146,61.561753
76.477284,1000,63.770492
53.874995,1000,66.668344
39.51754,1000,69.204726
62.266084,1000,71.843303
39.172079,101,71.945981
239.817047,671,73.587673
150.590685,892,75.950475
-19.813134,88,76.039454
22.857701,196,76.254656
49.714817,1000,79.048491
12.34959,169,79.285552
112.180769,1000,81.975734
221.697463,477,82.949877
109.541272,1000,85.730891
97.442527,1000,88.811302
264.180556,363,89.535502
70.667081,1000,92.493833
158.09473,1000,94.985503
134.353405,1000,97.279233
103.386351,1000,99.665512
42.088556,119,99.787706
-84.87825,69,99.852487
-11.761888,109,99.970925
134.509425,1000,102.969639
137.478774,1000,105.040318
4.136651,257,105.268689
-9.151689,89,105.335692
140.337409,1000,107.18681
26.224929,89,107.254089
38.147547,193,107.43599
-34.391866,66,107.591443
-36.945658,76,107.648458
-10.021172,68,107.691795
26.827364,118,107.78126
-38.35913,65,107.827266
-74.08347,60,107.874365
20.388849,130,107.964887
-65.473551,57,108.00505
76.086444,1000,110.22877
36.784794,101,110.323501
-33.31311,86,110.38179
42.081326,172,110.518234
14.464662,195,110.784939
-4.298983,88,110.857067
-76.685062,61,110.915443
-39.211184,87,110.995192
-14.319571,66,111.054353
17.536421,193,111.220226
131.661985,1000,112.916487
-75.118486,60,112.956277
-84.443113,81,113.00562
25.558522,174,113.141678
-82.45428,65,113.190148
68.049534,175,113.410986
9.840011,189,113.542028
148.744132,1000,115.609665
17.358696,90,115.675833
145.175768,1000,117.714009
-22.471344,93,117.786183
11.973226,185,117.94786
18.284044,188,118.111983
153.537278,1000,120.153682
105.24875,1000,122.6403
-9.942598,120,122.737389
-200.509618,75,122.790889
117.354322,1000,124.916696
-5.023597,85,125.072595
26.047261,114,125.161084
101.475151,1000,127.134151
25.17855,94,127.208165
242.665738,540,128.055777
107.037108,1000,130.308265
107.432129,1000,132.548901
8.047077,77,132.62642
208.405972,727,133.967474
34.612312,154,134.132978
15.134794,109,134.256925
118.375525,1000,136.432035
228.665038,936,138.398272
112.261722,1000,140.284682
0.943973,102,140.366209
205.984198,448,141.114506
0.058102,133,141.2094
127.58707,1000,143.158648
-73.309915,57,143.209325
13.083537,195,143.377968
247.0624,333,143.791779
263.737658,462,144.727881
-96.37576,66,144.780886
154.719659,594,145.651895
-66.039338,59,145.694835
108.312533,1000,147.674601
-21.761777,89,147.82179
35.607879,1000,150.093103
62.451108,114,150.278597
-51.06354,86,150.336597
-84.642137,57,150.376172
228.092205,332,150.765676
216.344155,268,151.034368
212.965201,639,152.323982
116.060072,1000,154.688269
209.987232,888,156.403927
98.139153,1000,158.85297
-28.361881,89,158.93163
-108.69458,90,158.993009
100.994007,1000,161.287906
253.278141,283,161.601693
253.130493,238,161.857423
104.461858,1000,164.474571
131.885855,1000,167.033127
-28.970372,90,167.100976
31.873857,102,167.261885
36.414731,109,167.347995
141.011728,1000,169.396249
-10.793002,98,169.463352
-65.101678,84,169.51641
50.426531,77,169.576906
170.865638,1000,171.409681
14.89691,177,171.576984
-4.855899,182,171.742424
205.588565,856,173.65207
-30.300245,265,173.93543
7.318359,120,174.040536
32.090345,93,174.206141
31.61624,140,174.324468
-15.969301,116,174.405251
-33.92366,97,174.472789
-0.004522,127,174.579225
-57.100646,261,174.855937
-63.305652,68,174.902634
-23.475438,74,174.958532
15.747711,103,175.033098
215.711657,421,175.81731
25.279469,105,175.893736
-142.571895,67,175.947935
5.421923,97,176.028787
267.937915,271,176.420781
0.211809,172,176.740414
79.121281,1000,178.843803
55.716753,1000,180.740882
-12.902241,178,180.895599
-38.9333,83,180.960796
-22.742359,93,181.037736
16.512007,155,181.181695
17.651193,159,181.319534
-51.087631,97,181.385184
-6.071534,71,181.438243
53.022357,105,181.552505
106.933305,1000,183.94053
-60.192686,88,184.113392
-54.29898,86,184.185141
15.424633,169,184.335625
-112.040599,85,184.404423
261.266702,441,185.058224
-59.376954,87,185.123412
219.447333,710,186.461409
-9.275734,62,186.515459
-96.181182,87,186.587105
-189.324443,89,186.646832
-255.893487,78,186.7133
-18.003786,60,186.75414
-58.298106,71,186.898103
-159.548255,82,186.95467
-45.537014,101,187.033905
-142.368189,75,187.084384
-94.281194,85,187.141738
-29.623407,65,187.195908
-36.373561,92,187.25474
-6.552134,95,187.333545
9.086516,153,187.452519
6.322458,183,187.619636
-22.467039,79,187.677901
-45.159217,107,187.861993
-33.874871,107,187.951898
23.205446,89,188.018712
-86.202668,90,188.080705
-16.219739,111,188.163765
-64.700867,110,188.247453
-43.968105,63,188.297775
-152.471141,91,188.366917
246.531347,507,189.19551
7.54641,167,189.35068
-49.764579,106,189.429509
-74.049179,78,189.477707
-37.056456,96,189.594825
-54.528043,68,189.659634
25.046471,131,189.783396
-113.009245,64,189.822656
-61.109024,77,189.972684
-145.110604,85,190.027301
90.353293,1000,191.969438
31.126332,1000,194.084342
-17.398181,116,194.178631
260.23604,403,194.716341
-110.626176,59,194.760943
-12.132582,124,194.857454
12.845913,94,194.94144
247.565958,372,195.452661
-82.949224,66,195.499277
-28.349765,80,195.558995
10.562144,81,195.615965
185.453887,664,196.739478
-105.542833,76,196.788376
-44.239886,81,196.85836
-226.934384,67,196.90943
-33.128688,79,196.984994
38.597512,198,197.194449
25.193514,112,197.293516
13.574647,184,197.447119
30.324824,86,197.513974
-11.653361,102,197.668529
-21.549831,78,197.722102
-9.868905,133,197.831819
32.96845,127,197.928912
12.84999,200,198.102503
-101.003729,65,198.145788
45.784785,126,198.23773
32.269016,84,198.297355
-12.861298,115,198.379154
-28.631259,92,198.556605
3.911968,134,198.67837
-60.414472,59,198.721936
45.058065,123,198.822751
21.831003,1000,200.600143
-10.456196,129,200.715627
266.18219,462,201.286339
-132.345718,81,201.351544
-2.135039,104,201.535467
2.975272,66,201.59388
235.60265,224,201.794079
-106.106191,94,201.864778
-48.351227,79,201.945811
227.413998,665,203.121752
-20.315666,81,203.18523
-59.868088,93,203.254123
52.591876,97,203.345355
19.905988,181,203.502623
6.092538,79,203.569558
172.799965,680,204.850255
54.163338,131,204.95659
24.140114,82,205.0329
287.151081,218,205.261948
239.44561,377,205.852845
33.847832,127,205.958648
-8.541752,107,206.032218
16.438367,102,206.117548
-50.519944,101,206.18813
193.476411,588,207.193015
222.122532,268,207.476724
-63.80629,94,207.536689
-27.535429,93,207.603711
-73.29302,91,207.670121
51.069804,138,207.770668
136.020689,565,208.760537
238.142146,410,209.311133
14.257819,113,209.389103
61.299291,117,209.500201
26.395097,112,209.740244
-79.463019,81,209.822506
130.989473,583,210.945381
-10.308798,109,211.022886
-16.68379,106,211.147483
-18.114758,113,211.331275
66.932883,1000,213.666968
-2.37445,96,213.759912
235.384757,356,214.373729
-98.296142,769,215.796436
-18.260979,101,215.874492
67.276972,140,215.99408
18.405726,122,216.091723
188.033423,531,217.148438
190.377466,500,217.936389
188.207736,461,218.670755
-23.202082,1000,220.614404
-115.160216,532,221.384289
259.529081,245,221.677148
28.327843,128,221.788432
-34.782398,80,221.849411
-39.074592,103,222.02193
3.956412,90,222.096622
8.135625,96,222.197695
-26.545431,124,222.379679
54.457864,1000,224.415661
-25.578231,86,224.481463
83.415034,1000,226.324235
-32.271256,88,226.393834
204.550286,422,226.98703
22.197576,114,227.157735
-22.522179,82,227.226213
47.24532,132,227.317478
-38.791204,93,227.381238
121.023823,842,229.22863
-22.491448,340,229.614487
6.529313,140,229.709634
25.182885,136,229.820566
147.073085,776,231.025495
-42.633341,108,231.096986
218.701238,340,231.528857
46.166772,133,231.737782
5.253212,138,231.844167
-8.947656,98,231.92833
209.576571,462,232.623918
-50.868446,102,232.705184
-11.486112,107,232.796549
-197.476374,81,232.959924
239.282534,231,233.18078
87.077953,1000,235.121368
-22.866423,108,235.208534
13.435302,116,235.298811
-46.821551,92,235.378551
-3.156448,108,235.442532
-8.657757,86,235.500308
-15.723019,115,235.581293
188.147166,459,236.317117
9.531965,1000,238.313865
-4.387654,140,238.425283
34.690532,154,238.541864
189.016901,247,238.8157
221.03583,457,239.447116
266.510654,207,239.621547
3.286474,1000,241.500118
160.14512,784,242.791734
-27.114612,99,242.868977
187.434503,763,244.197939
45.873206,140,244.321267
-7.031482,132,244.43227
210.468356,235,244.679006
-24.394603,104,244.760059
-266.021936,60,244.808039
205.809161,646,246.168567
230.197278,226,246.388164
253.617945,262,246.687236
233.842995,161,246.821604
194.077624,372,247.425955
241.007475,369,247.906987
52.275103,162,248.029236
41.380981,1000,249.880358
185.171467,520,250.658868
302.107842,574,251.514484
75.045549,1000,253.495577
-325.488431,80,253.558726
255.842118,483,254.465617
44.24257,149,254.583709
199.255136,812,255.989268
264.145704,297,256.262214
215.989485,388,256.841808
254.968883,833,257.892628
34.379499,159,258.013876
53.587895,131,258.209634
223.420946,314,258.525736
45.74363,177,258.657694
170.215734,857,260.103856
64.882013,130,260.194412
244.526649,324,260.589813
67.40282,1000,262.631372
247.650772,489,263.372252
-25.904925,92,263.449634
65.492877,1000,265.431857
-9.68633,135,265.544808
22.061379,87,265.619572
186.920576,894,267.676739
43.757819,125,267.77348
59.048956,176,267.929736
204.236557,717,269.355458
76.550441,1000,271.547793
244.647684,956,273.346699
225.128089,287,273.705827
112.095127,1000,275.582827
51.736572,1000,277.798239
240.545534,254,278.062998
-9.120026,79,278.125449
15.359553,1000,280.265825
-187.473373,588,281.125448
-112.218773,138,281.234553
-34.6285,87,281.295002
25.963193,1000,283.607601
-226.547895,193,283.765395
-32.617762,122,283.932123
159.778127,1000,285.53736
261.216215,420,286.175626
135.132298,1000,288.07408
175.001212,828,289.507621
36.093118,166,289.645234
54.416794,123,289.761818
202.350935,836,291.365815
230.449255,541,292.280265
272.109932,237,292.59569
26.486301,133,292.707435
61.236843,134,292.826922
147.402952,1000,294.356594
50.714971,131,294.453789
232.652793,362,294.932539
89.602973,1000,296.453025
268.359615,197,296.628955
3.173448,147,296.829273
7.25459,1000,298.379624
15.097742,135,298.491673
254.962853,230,298.723226
-27.734416,90,298.78963
40.852545,118,298.880539
44.277171,149,298.985256
-18.285478,113,299.065582
-3.187754,122,299.151947
-16.984285,98,299.303885
275.371909,433,299.826166
234.098236,175,299.969274
271.483976,350,300.379648
-72.029829,101,300.45521
-36.504221,88,300.516746
14.532055,92,300.590025
119.014531,1000,302.458937
21.404815,119,302.554079
35.704602,108,302.63584
29.385826,405,303.078467
-48.889644,97,303.14215
-101.927424,935,305.150523
18.149782,129,305.329627
18.505263,121,305.421435
235.881345,459,306.036812
-7.522251,98,306.095063
22.419087,91,306.166516
-46.097725,142,306.259099
8.070137,126,306.437814
-26.389691,98,306.50077
29.296106,145,306.609985
21.483587,128,306.7041
-10.891922,107,306.776606
53.095256,154,306.906549
37.352261,88,306.979757
-19.985194,98,307.053941
-27.195196,103,307.138301
26.276953,137,307.36273
18.618244,92,307.425517
-17.443201,136,307.523673
13.130264,96,307.588004
124.007558,1000,308.809889
-0.121705,102,308.878294
24.359424,124,308.96641
19.278489,127,309.053773
117.469756,1000,310.807402
94.689157,1000,312.904488
263.529012,244,313.165277
279.160825,204,313.451809
-1.715756,77,313.50597
46.35391,138,313.61392
26.889071,142,313.720653
-138.212396,111,313.799127
-216.448579,98,313.867423
3.04091,76,313.927218
93.248144,1000,315.78306
228.854119,252,316.03203
-11.433492,119,316.225976
13.453113,133,316.329398
42.518381,113,316.428573
26.731951,109,316.506204
202.85287,365,316.912868
11.370364,139,317.029711
-2.966909,105,317.119307
216.451234,310,317.582609
280.634202,252,317.785725
18.326862,127,317.87832
-16.884082,94,317.935803
18.131379,132,318.052987
15.83127,94,318.117442
220.782103,192,318.370994
-40.253889,87,318.42292
-274.806221,74,318.480545
271.997686,300,318.774831
78.614447,1000,320.621962
47.534531,139,320.726439
0.337258,127,320.815783
279.455225,331,321.336726
260.78099,345,321.681609
39.732265,134,321.767118
59.032341,106,321.855851
-40.454154,90,321.919576
259.257107,285,322.341644
259.455618,284,322.644458
264.789068,275,322.887998
2.366912,94,322.960096
34.425323,118,323.060326
-97.076335,84,323.115736
-282.307565,212,323.385438
47.144071,148,323.502364
-65.419079,96,323.562013
-75.249604,85,323.63132
-73.635196,92,323.691264
46.246641,110,323.779573
18.611928,126,323.868487
88.096228,1000,325.889033
192.717671,755,327.085949
264.451528,358,327.491504
294.853805,226,327.800169
12.610158,148,327.906302
20.832957,129,328.004203
17.360539,123,328.088489
-2.279824,75,328.138119
-85.577295,193,328.29793
-167.73342,134,328.382661
218.822063,533,329.232662
208.307024,678,330.36049
276.011579,409,330.829176
272.806206,239,331.042453
242.319246,244,331.268805
222.149525,325,331.679407
-5.148588,81,331.746113
273.3621,295,332.075604
50.339384,107,332.159485
89.367096,1000,334.117528
-54.527795,82,334.174361
-5.801896,160,334.302658
247.578162,286,334.718737
180.472583,976,336.456084
-2.701649,129,336.55536
-32.421608,99,336.629406
89.052397,1000,338.469652
6.651007,88,338.531502
194.106349,577,339.340411
12.269892,107,339.520849
-23.577258,85,339.578673
25.327563,122,339.705454
-31.787231,87,339.771733
-78.139682,67,339.818809
-109.821755,157,339.925771
1.548186,115,340.010869
39.765415,141,340.124163
-291.319351,434,340.725287
-95.399106,84,340.779728
210.962669,597,341.76695
-47.068771,94,341.915367
35.07942,127,342.017581
14.160495,191,342.163012
20.591914,144,342.280722
95.164111,1000,343.800998
-83.750776,102,343.876595
254.149553,377,344.349071
276.083776,368,344.96966
-43.512156,104,345.040923
122.749161,1000,346.916167
0.940989,77,346.975918
249.748745,260,347.265788
-19.612958,122,347.351358
108.457941,1000,349.087989
94.154899,1000,351.37468
-97.289817,113,351.532902
-46.359759,106,351.664327
295.556709,487,352.457381
-97.54196,97,352.554149
-26.358429,109,352.638442
42.567466,127,352.743059
-18.241494,112,352.818789
6.328856,95,352.882664
36.355383,141,353.108728
-93.223647,104,353.192488
-48.322454,108,353.272218
-2.210775,120,353.36296
-51.496531,106,353.445832
-35.617471,97,353.521246
-77.61001,87,353.596003
261.669121,203,353.886661
150.251115,1000,356.028154
156.682754,1000,358.252001
121.256919,1000,360.406673
-58.213092,112,360.502068
142.610707,1000,362.657911
231.164298,288,363.071237
18.719627,84,363.136302
96.06487,1000,365.168661
228.565557,358,365.691601
-127.291946,63,365.749071
230.297206,903,367.79163
-97.691979,98,367.854367
-5.296291,169,367.981526
-37.736415,80,368.035218
161.272544,1000,369.898508
88.54609,1000,371.892796
138.050908,1000,373.956849
-14.25973,75,374.010224
3.431915,177,374.243014
2.719853,130,374.346942
153.247751,1000,376.475575
-53.912167,78,376.537033
-13.311549,96,376.614962
-34.101598,81,376.690681
-34.734864,83,376.748465
261.825639,334,377.079368
-45.28083,109,377.156818
-195.026068,59,377.289572
213.122731,608,378.252032
-180.142081,62,378.298707
-42.977953,93,378.371854
-76.15287,94,378.43711
-5.094773,114,378.526968
242.014702,212,378.848507
20.34255,122,378.938415
-52.026295,149,379.063784
-31.530736,139,379.173238
-1.149378,159,379.292936
9.906706,206,379.48609
-49.542417,89,379.660954
195.626666,422,380.248557
-75.940593,95,380.318231
112.00239,1000,382.41937
148.896079,1000,384.53422
-44.033153,72,384.617701
220.897525,201,384.83117
-51.516788,108,384.908129
-119.91473,73,384.968814
204.67561,418,385.672121
216.798369,217,385.89667
34.289531,78,385.95834
-7.018684,76,386.017579
28.302902,82,386.085482
127.699087,1000,388.02131
-14.181115,220,388.237096
166.922719,396,388.843463
46.183076,82,388.907532
25.185961,94,388.9819
-60.704104,82,389.047265
129.116783,1000,391.135279
-14.513559,74,391.190245
76.974851,1000,393.118431
-58.654439,84,393.18222
150.947225,1000,395.093191
5.988724,75,395.148813
136.202966,1000,396.868833
-42.032123,111,396.940298
-133.950705,85,396.994348
-76.557616,101,397.161137
16.751822,251,397.439246
284.294204,592,398.308131
43.950399,1000,400.935678
142.272776,1000,403.293521
165.465914,1000,405.490571
183.692254,348,406.099764
51.630759,141,406.213946
101.279081,1000,408.251931
15.060921,281,408.540999
229.704365,192,408.730192
68.356742,1000,411.468938
57.729275,107,411.57146
208.45196,198,411.748153
36.804336,108,411.995544
-89.15869,60,412.046911
178.994966,534,412.804105
229.662789,765,414.709028
41.541221,90,414.781342
