#{"t_start": 1544977616.6092644, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,40,0.143003
0.0,53,0.143713
0.0,7,0.143853
0.0,32,0.144324
0.0,41,0.144926
0.0,45,0.145616
0.0,47,0.146243
0.0,67,0.147113
0.0,57,0.14786
0.0,16,0.148108
0.0,20,0.148404
0.0,39,0.148932
0.0,45,0.149529
0.0,12,0.149726
0.0,90,0.150859
0.0,15,0.151093
0.0,40,0.151626
0.0,34,0.152091
0.0,22,0.152409
0.0,22,0.152725
0.0,33,0.153175
0.0,66,0.154016
0.0,64,0.154836
0.0,46,0.155463
