#{"t_start": 1544904786.4205003, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,12,16.935378
0.0,14,16.945586
0.0,42,16.986974
0.0,46,17.049675
0.0,15,17.06376
0.0,16,17.083866
0.0,13,17.095674
1.0,30,17.120805
0.0,18,17.13696
0.0,5,17.14104
0.0,11,17.150406
0.0,23,17.169493
0.0,12,17.181843
0.0,16,17.195874
0.0,7,17.203166
0.0,5,17.207371
0.0,20,17.224263
0.0,44,17.267917
0.0,13,17.280178
0.0,35,17.342975
0.0,33,17.379991
0.0,15,17.393822
0.0,31,17.423014
0.0,13,17.433073
0.0,7,17.439191
0.0,17,17.451364
0.0,83,17.518544
0.0,23,17.538587
0.0,31,17.562277
0.0,40,17.595543
0.0,29,17.635444
0.0,30,17.662932
0.0,8,17.675268
0.0,42,17.720188
0.0,24,17.74633
0.0,61,17.809008
0.0,54,17.855736
0.0,50,17.894769
0.0,9,17.902475
0.0,21,17.919861
0.0,12,17.929809
0.0,19,17.948112
0.0,75,18.019831
0.0,16,18.033286
0.0,16,18.049179
0.0,54,18.106945
0.0,29,18.1308
0.0,23,18.149268
0.0,11,18.159744
0.0,15,18.17342
0.0,92,18.257352
0.0,64,18.314516
0.0,13,18.325877
0.0,16,18.338516
0.0,52,18.39038
0.0,10,18.404076
0.0,72,18.47304
0.0,45,18.521083
0.0,29,18.546177
0.0,10,18.554718
0.0,28,18.585071
0.0,22,18.605818
0.0,29,18.636477
0.0,7,18.642925
0.0,48,18.693683
0.0,7,18.700233
0.0,31,18.724667
0.0,21,18.742175
0.0,10,18.749317
0.0,38,18.784566
0.0,6,18.788634
0.0,49,18.829376
0.0,19,18.844501
0.0,15,18.856959
0.0,21,18.874166
0.0,24,18.896518
0.0,26,18.916536
0.0,7,18.921556
0.0,10,18.929527
0.0,10,18.937928
0.0,8,18.94787
0.0,16,18.959969
0.0,18,18.976359
0.0,16,18.989396
0.0,18,19.008426
0.0,9,19.016232
0.0,10,19.02586
0.0,11,19.03474
0.0,19,19.05194
0.0,13,19.062254
0.0,24,19.081503
0.0,14,19.092501
0.0,24,19.117103
0.0,48,19.156341
0.0,37,19.187775
0.0,25,19.214648
0.0,7,19.223987
0.0,25,19.246508
0.0,25,19.270074
0.0,29,19.293313
0.0,23,19.326539
0.0,20,19.342838
0.0,47,19.382117
0.0,62,19.442526
0.0,78,19.514821
0.0,81,19.58138
0.0,44,19.619958
0.0,16,19.637942
0.0,6,19.641849
0.0,29,19.665885
0.0,35,19.697992
0.0,21,19.713103
0.0,18,19.727438
0.0,9,19.734727
0.0,9,19.741746
0.0,27,19.76416
0.0,29,19.789203
0.0,14,19.802071
0.0,49,19.847907
0.0,17,19.86232
0.0,53,19.90711
0.0,14,19.920518
0.0,33,19.95314
0.0,21,19.970311
0.0,26,19.992116
0.0,33,20.021278
0.0,7,20.028186
0.0,8,20.035785
0.0,76,20.108705
0.0,144,20.241548
0.0,19,20.264457
0.0,57,20.321638
0.0,38,20.359634
0.0,6,20.363781
0.0,37,20.399819
0.0,36,20.4395
0.0,57,20.485626
0.0,101,20.578545
0.0,11,20.588568
0.0,47,20.625168
0.0,42,20.658144
0.0,35,20.701494
0.0,47,20.748471
0.0,29,20.774373
0.0,19,20.793845
0.0,39,20.849706
0.0,14,20.873048
0.0,31,20.914947
0.0,19,20.93185
0.0,18,20.948963
0.0,23,20.969381
0.0,16,20.983476
0.0,11,20.9942
0.0,14,21.005446
0.0,56,21.05584
0.0,22,21.076849
0.0,12,21.087366
0.0,21,21.104337
0.0,21,21.12004
0.0,10,21.128005
0.0,25,21.146684
0.0,14,21.158347
0.0,42,21.198016
0.0,26,21.21934
0.0,15,21.233819
0.0,51,21.278346
0.0,24,21.312684
0.0,33,21.33971
0.0,13,21.348994
0.0,60,21.409786
0.0,7,21.421164
0.0,14,21.433106
0.0,44,21.473862
0.0,6,21.48004
0.0,16,21.494454
0.0,26,21.516487
0.0,16,21.530519
0.0,131,21.654721
0.0,25,21.682102
0.0,46,21.723779
0.0,47,21.766883
0.0,82,21.839517
0.0,50,21.888155
0.0,45,21.937329
0.0,48,21.975516
0.0,10,21.983962
0.0,29,22.008716
0.0,9,22.016981
0.0,15,22.034346
0.0,8,22.040118
0.0,34,22.070135
0.0,41,22.107017
0.0,11,22.118011
0.0,20,22.137503
0.0,12,22.150038
0.0,37,22.186292
0.0,25,22.211441
0.0,23,22.231284
0.0,34,22.260899
0.0,27,22.283371
0.0,7,22.289054
0.0,29,22.321409
0.0,11,22.333335
0.0,36,22.373399
0.0,11,22.383985
0.0,32,22.420973
0.0,21,22.437867
0.0,34,22.474571
0.0,25,22.495182
0.0,10,22.509459
0.0,14,22.52213
0.0,23,22.543864
0.0,39,22.583458
0.0,10,22.592177
0.0,32,22.619884
0.0,33,22.650912
0.0,16,22.665335
0.0,16,22.678154
0.0,17,22.69125
0.0,21,22.714463
0.0,41,22.764099
0.0,43,22.799927
0.0,30,22.833112
0.0,10,22.846367
0.0,27,22.872126
0.0,47,22.913886
0.0,23,22.94289
0.0,23,22.96511
0.0,42,23.007123
0.0,48,23.050252
0.0,59,23.102863
0.0,17,23.116758
0.0,15,23.128738
0.0,79,23.196029
0.0,10,23.203631
0.0,28,23.233461
0.0,33,23.258426
0.0,17,23.282727
0.0,36,23.31259
0.0,13,23.323953
0.0,19,23.341205
0.0,41,23.379546
0.0,16,23.39719
0.0,5,23.40095
0.0,64,23.451272
0.0,11,23.463248
0.0,15,23.478756
0.0,152,23.638193
0.0,49,23.684267
0.0,22,23.704119
0.0,71,23.758225
0.0,9,23.763845
0.0,116,23.852809
0.0,36,23.882893
0.0,15,23.894011
0.0,65,23.935783
0.0,70,23.979607
0.0,11,23.986378
0.0,16,23.996694
0.0,7,24.002674
0.0,24,24.016809
0.0,20,24.029861
0.0,67,24.07253
0.0,8,24.07683
0.0,49,24.107622
0.0,70,24.15346
0.0,14,24.162932
0.0,31,24.182055
0.0,47,24.213526
0.0,14,24.221654
0.0,92,24.279712
0.0,20,24.291978
0.0,26,24.308028
0.0,18,24.324732
0.0,35,24.346689
0.0,16,24.356309
0.0,22,24.369622
0.0,45,24.400282
0.0,8,24.406297
0.0,23,24.422947
0.0,26,24.441481
0.0,42,24.467213
0.0,19,24.532505
0.0,29,24.584809
0.0,15,24.610016
0.0,91,24.746811
0.0,53,24.799021
0.0,13,24.811619
0.0,30,24.834772
0.0,22,24.852047
0.0,17,24.869236
0.0,17,24.880533
0.0,42,24.915035
0.0,60,24.954571
0.0,21,24.969617
0.0,104,25.033991
0.0,22,25.047529
0.0,26,25.065588
0.0,11,25.072913
0.0,16,25.085322
0.0,12,25.092622
0.0,37,25.119212
0.0,95,25.185448
0.0,21,25.200791
0.0,16,25.210344
0.0,42,25.236282
0.0,22,25.250803
0.0,28,25.269642
0.0,35,25.291884
0.0,108,25.360139
0.0,34,25.381922
0.0,39,25.404644
0.0,74,25.450286
0.0,13,25.458957
0.0,13,25.46653
0.0,17,25.477622
0.0,16,25.487449
0.0,38,25.511347
0.0,40,25.536526
0.0,8,25.5409
0.0,50,25.5729
0.0,16,25.582882
0.0,17,25.593754
0.0,75,25.640221
0.0,19,25.65251
0.0,15,25.66201
0.0,24,25.676629
0.0,27,25.693926
0.0,18,25.704559
0.0,13,25.712942
0.0,14,25.722343
0.0,23,25.735963
0.0,61,25.775294
0.0,47,25.806229
0.0,20,25.819211
0.0,31,25.838029
0.0,26,25.853829
0.0,13,25.862364
0.0,33,25.886883
0.0,39,25.91056
0.0,20,25.923202
0.0,76,25.970983
0.0,115,26.042581
0.0,14,26.050665
